wd_id,word,lex_id,pos_nca,para_id,syntag,syntag2,lemma,syllabified
2725,desplese,desplese,VER:subp:3:sg,41,Vfin,Vfin,déplaire,C/V\.'C/V\.C/(e)\
2726,a,a,PRE,41,Pre,Pre,à,/V\
2727,dieu,dieu,NOM:obj:masc:sg,41,N,N,,C/V\
2728,",",",",PON,41,Pnc,Pnc,,
2729,oster,oster,VER:infi,41,Vinf,Vinf,ôter,/V\.'C/V\
2730,le,le,PRO:pers:obj:3:masc:sg:unb,41,Prn,Prn$$,le,C/(e)\
2731,devons,devons,VER:pres:1:pl,41,Vfin,Vfin,devoir2,C/V\.'C/V\
2732,hastivement,hastivement,ADV,41,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\
2733,.,.,PON,41,Pnc,Pnc,,
2734,et,et,CON:coord,41,Crd,Crd,et,/V\
2735,quanque,quanque,PRO:invar,41,Qux,Qux,quanque,'C/V\.C/(e)\
2736,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\
2737,cuiderons,cuiderons,VER:futu:1:pl,41,Vfin,Vfin,cuider,C/V\.C/e\.'C/V\
2738,qui,qui,PROCON,41,Qux,Qux,qui,C/V\
2739,li,li,PRO:pers:suj:3:masc:sg:bet,41,Prn,Prn$$,li,C/V\
2740,plese,plese,VER:subp:3:sg,41,Vfin,Vfin,plaire,'C/V\.C/(e)\
2741,",",",",PON,41,Pnc,Pnc,,
2742,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\
2743,nous,nous,PRO:pers:1:pl,41,Prn,Prn$$,nous,C/V\
2744,devons,devons,VER:pres:1:pl,41,Vfin,Vfin,devoir2,C/V\.'C/V\
2745,efforcier,efforcier,VER:infi,41,Vinf,Vinf,,/V\.C/V\.'C/V\
2746,hastivement,hastivement,ADV,41,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\
2747,du,du,PREDET:de:obj:masc:sg,41,Pre+Det,Pre+Det,de.le,C/V\
2748,prenre,prenre,VER:infi,41,Vinf,Vinf,prendre,'C/V\.C/(e)\
2749,.,.,PON,41,Pnc,Pnc,,
2750,et,et,CON:coord,41,Crd,Crd,et,/V\
2751,se,se,PROCON,41,Sub,Sub,si3,C/(e)\
2752,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\
2753,le,le,PRO:pers:obj:3:masc:sg:unb,41,Prn,Prn$$,le,C/(e)\
2754,faisons,faisons,VER:pres:1:pl,41,Vfin,Vfin,faire,C/V\.'C/V\
2755,ainsinc,ainsinc,ADV,41,Adv,Adv,ainsi,/V\.'C/V\
2756,",",",",PON,41,Pnc,Pnc,,
2757,nostre,nostre,DET:poss:suj:masc:sg,41,Det,Det,notre,'C/V\.C/(e)\
2758,sire,sire,NOM:suj:masc:sg,41,N,N,,'C/V\.C/(e)\
2759,nous,nous,PRO:pers:1:pl,41,Prn,Prn$$,nous,C/V\
2760,donra,donra,VER:futu:3:sg,41,Vfin,Vfin,donner,C/V\.'C/V\
2761,plus,plus,ADV,41,Adv,Adv,plus,C/V\
2762,de,de,PRE,41,Pre,Pre,de,C/(e)\
2763,bien,bien,NOM:obj:masc:sg,41,N,N,bien,C/V\
2764,en,en,PRE,41,Pre,Pre,en,/V\
2765,cest,cest,DET:demo:obj:masc:sg,41,Dem,Dem,cist,C/V\
2766,siecle,siecle,NOM:obj:masc:sg,41,N,N,,'C/V\.C/(e)\
2767,",",",",PON,41,Pnc,Pnc,,
2768,et,et,CON:coord,41,Crd,Crd,et,/V\
2769,en,en,PRE,41,Pre,Pre,en,/V\
2770,l,l',DET:def:obj:masc:sg,41,Det,Det,le,C/\
2771,autre,autre,ADJ:obj:masc:sg,41,Adj,Adj,autre,'/V\.C/(e)\
2772,",",",",PON,41,Pnc,Pnc,,
2773,que,que,PROCON,41,Sub,Sub,que,C/(e)\
2774,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\
2775,ne,ne,PRO:clit,41,Neg,Neg$$,ne,C/(e)\
2776,saurions,saurions,VER:cond:1:pl,41,Vfin,Vfin,savoir,C/V\.C/V\.'C/V\
2777,deviser,deviser,VER:infi,41,Vinf,Vinf,,C/V\.C/V\.'C/V\
2778,.,.,PON,41,Pnc,Pnc,,
2779,et,et,CON:coord,41,Crd,Crd,et,/V\
2780,se,se,PROCON,41,Sub,Sub,si3,C/(e)\
2781,nous,nous,PRO:pers:1:pl,41,Prn,Prn$,nous,C/V\
2782,ne,ne,PRO:clit,41,Neg,Neg$$,ne,C/(e)\
2783,le,le,PRO:pers:obj:3:masc:sg:unb,41,Prn,Prn$$,le,C/(e)\
2784,faison,faison,VER:pres:1:pl,41,Vfin,Vfin,faire,C/V\.'C/V\
2785,ainsi,ainsi,ADV,41,Adv,Adv,ainsi,/V\.'C/V\
2786,",",",",PON,41,Pnc,Pnc,,
2787,il,il,PRO:pers:suj:3:masc:sg:unb,41,Prn,Prn$,il,/V\
2788,fera,fera,VER:futu:3:sg,41,Vfin,Vfin,faire,C/V\.'C/V\
2789,aussi,aussi,ADV,41,Adv,Adv,aussi,/V\.'C/V\
2790,comme,comme,CON:subord,41,Sub,Sub,comme,'C/V\.C/(e)\
2791,le,le,DET:def:suj:masc:sg,41,Det,Det,le,C/(e)\
2792,bon,bon,ADJ:suj:masc:sg,41,Adj,Adj,bon,C/V\
2793,seigneur,seigneur,NOM:suj:masc:sg,41,N,N,,C/V\.'C/V\
2794,doit,doit,VER:pres:3:sg,41,Vfin,Vfin,devoir2,C/V\
2795,faire,faire,VER:infi,41,Vinf,Vinf,faire,'C/V\.C/(e)\
2796,a,a,PRE,41,Pre,Pre,à,/V\
2797,son,son,DET:poss:obj:masc:sg,41,Det,Det,son4,C/V\
2798,mauvais,mauvais,ADJ:obj:masc:sg,41,Adj,Adj,,C/V\.'C/V\
2799,sergant,sergant,NOM:obj:masc:sg,41,N,N,,C/V\.'C/V\
2800,.,.,PON,41,Pnc,Pnc,,
2801,car,car,CON:coord,41,Crd,Crd,car,C/V\
2802,apres,aprés,PRE,41,PrA,PrA,après,/V\.'C/V\
2803,la,la,DET:def:obj:femi:sg,41,Det,Det,le,C/V\
2804,menace,menace,NOM:obj:femi:sg,41,N,N,,C/V\.'C/V\.C/(e)\
2805,",",",",PON,41,Pnc,Pnc,,
2806,quant,quant,ADV,41,Sub,Sub,quand,C/V\
2807,le,le,DET:def:suj:masc:sg,41,Det,Det,le,C/(e)\
2808,mauvais,mauvais,ADJ:suj:masc:sg,41,Adj,Adj,,C/V\.'C/V\
2809,serjant,serjant,NOM:suj:masc:sg,41,N,N,,C/V\.'C/V\
2810,ne,ne,PRO:clit,41,Neg,Neg$$,ne,C/(e)\
2811,se,se,PROCON,41,Prn,Prn$$,se,C/(e)\
2812,veut,veut,VER:pres:3:sg,41,Vfin,Vfin,vouloir,C/V\
2813,amender,amender,VER:infi,41,Vinf,Vinf,,/V\.C/V\.'C/V\
2814,",",",",PON,41,Pnc,Pnc,,
2815,le,le,DET:def:suj:masc:sg,41,Det,Det,le,C/(e)\
2816,seigneur,seigneur,NOM:suj:masc:sg,41,N,N,,C/V\.'C/V\
2817,fiert,fiert,VER:pres:3:sg,41,Vfin,Vfin,férir,C/V\
2818,ou,ou,PROCON,41,Crd,Crd,ou,/V\
2819,de,de,PRE,41,Pre,Pre,de,C/(e)\
2820,mort,mort,NOM:obj:femi:sg,41,N,N,,C/V\
2821,ou,ou,PROCON,41,Crd,Crd,ou,/V\
2822,de,de,PRE,41,Pre,Pre,de,C/(e)\
2823,autres,autres,ADJ:obj:femi:pl,41,Adj,Adj,autre,'/V\.C/e\
2824,greingneurs,greingneurs,ADJ:obj:femi:pl,41,Adj,Adj,graindre,C/V\.'C/V\
2825,mescheances,mescheances,NOM:obj:femi:pl,41,N,N,,C/V\.C/(V)\.'/V\.C/e\
2826,qui,qui,PROCON,41,Qux,Qux,qui,C/V\
2827,piz,piz,ADV,41,Adv,Adv,pis2,C/V\
2828,valent,valent,VER:pres:3:pl,41,Vfin,Vfin,valoir,'C/V\.C/e\
2829,que,que,PROCON,41,Sub,Sub,que,C/(e)\
2830,mort,mort,NOM:suj:femi:sg,41,N,N,,C/V\
2831,.,.,PON,41,Pnc,Pnc,,
2832,"""","""",PON:cit,41,Pnc,Pnc,,
2833,si,si,PROCON,42,Adv,Adv,si4,C/V\
2834,y,y,PRO:clit,42,Prn,Prn$$,y2,/V\
2835,preingne,preingne,VER:subp:3:sg,42,Vfin,Vfin,prendre,'C/V\.C/(e)\
2836,garde,garde,NOM:obj:femi:sg,42,N,N,,'C/V\.C/(e)\
2837,li,li,DET:def:suj:masc:sg,42,Det,Det,le,C/V\
2838,roys,roys,NOM:suj:masc:sg,42,N,N,,C/V\
2839,qui,qui,PROCON,42,Qux,Qux,qui,C/V\
2840,ore,ore,ADV,42,Adv,Adv,or2,'/V\.C/(e)\
2841,est,est,VER:pres:3:sg,42,Vfin,Vfin,être,/V\
2842,",",",",PON,42,Pnc,Pnc,,
2843,car,car,CON:coord,42,Crd,Crd,car,C/V\
2844,il,il,PRO:pers:suj:3:masc:sg:unb,42,Prn,Prn$,il,/V\
2845,est,est,VER:pres:3:sg,42,Vfin,Vfin,être,/V\
2846,eschapé,eschapé,VER:pper:masc:sg,42,Vpp,Vpp,,/V\.C/V\.'C/V\
2847,de,de,PRE,42,Pre,Pre,de,C/(e)\
2848,aussi,aussi,ADV,42,Adv,Adv,aussi,/V\.'C/V\
2849,grant,grant,ADJ:obj:masc:sg,42,Adj,Adj,grand,C/V\
2850,peril,peril,NOM:obj:masc:sg,42,N,N,,C/e\.'C/V\
2851,ou,ou,PROCON,42,Crd,Crd,ou,/V\
2852,de,de,PRE,42,Pre,Pre,de,C/(e)\
2853,plus,plus,ADV,42,Adv,Adv,plus,C/V\
2854,que,que,PROCON,42,Qux,Qux,que,C/(e)\
2855,nous,nous,PRO:pers:1:pl,42,Prn,Prn$,nous,C/V\
2856,feimes,feimes,VER:simp:1:pl,42,Vfin,Vfin,faire,'C/V\.C/e\
2857,.,.,PON,42,Pnc,Pnc,,
2858,si,si,PROCON,42,Adv,Adv,si4,C/V\
2859,s,s,PROCON,42,Prn,Prn$$,se,C/\
2860,amende,amende,VER:subp:3:sg,42,Vfin,Vfin,,/V\.'C/V\.C/(e)\
2861,de,de,PRE,42,Pre,Pre,de,C/(e)\
2862,ses,ses,DET:poss:obj:masc:pl,42,Det,Det,son4,C/V\
2863,mesfais,mesfais,NOM:obj:masc:pl,42,N,N,,C/V\.'C/V\
2864,en,en,PRE,42,Pre,Pre,en,/V\
2865,tel,tel,ADJ:obj:femi:sg,42,Adj,Adj,tel,C/V\
2866,maniere,maniere,NOM:obj:femi:sg,42,N,N,,C/V\.'C/V\.C/(e)\
2867,que,que,PROCON,42,Sub,Sub,que,C/(e)\
2868,dieu,dieu,NOM:suj:masc:sg,42,N,N,,C/V\
2869,ne,ne,PRO:clit,42,Neg,Neg$$,ne,C/(e)\
2870,fiere,fiere,VER:subp:3:sg,42,Vfin,Vfin,férir,'C/V\.C/(e)\
2871,en,en,PRO:clit,42,Pre,Pre,en,/V\
2872,li,li,PRO:pers:obj:3:masc:sg:bet,42,Prn,Prn,li,C/V\
2873,ne,ne,PROCON,42,Crd,Crd,ne2,C/(e)\
2874,en,en,PRE,42,Pre,Pre,en,/V\
2875,ses,ses,DET:poss:obj:femi:pl,42,Det,Det,son4,C/V\
2876,choses,choses,NOM:obj:femi:pl,42,N,N,,'C/V\.C/e\
2877,cruelment,cruelment,ADV,42,Adv,Adv,,C/V\.C/V\.'C/V\
2878,.,.,PON,42,Pnc,Pnc,,
2879,le,le,DET:def:suj:masc:sg,43,Det,Det,le,C/(e)\
2880,saint,saint,ADJ:suj:masc:sg,43,Adj,Adj,saint,C/V\
2881,roy,roy,NOM:suj:masc:sg,43,N,N,,C/V\
2882,se,se,PROCON,43,Prn,Prn$$,se,C/(e)\
2883,esforca,esforca,VER:simp:3:sg,43,Vfin,Vfin,,/V\.C/V\.'C/V\
2884,de,de,PRE,43,Pre,Pre,de,C/(e)\
2885,tout,tout,DET:ind:obj:masc:sg,43,QIs,QIs,tout,C/V\
2886,son,son,DET:poss:obj:masc:sg,43,Det,Det,son4,C/V\
2887,pooir,pooir,VER:infi,43,N,N,pouvoir,C/V\.'C/V\
2888,",",",",PON,43,Pnc,Pnc,,
2889,par,par,PRE,43,Pre,Pre,par,C/V\
2890,ses,ses,DET:poss:obj:femi:pl,43,Det,Det,son4,C/V\
2891,paroles,paroles,NOM:obj:femi:pl,43,N,N,,C/V\.'C/V\.C/e\
2892,",",",",PON,43,Pnc,Pnc,,
2893,de,de,PRE,43,Pre,Pre,de,C/(e)\
2894,moy,moy,PRO:pers:obj:1:sg:bet,43,Prn,Prn$,moi,C/V\
2895,faire,faire,VER:infi,43,Vinf,Vinf,faire,'C/V\.C/(e)\
2896,croire,croire,VER:infi,43,Vinf,Vinf,croire,'C/V\.C/(e)\
2897,fermement,fermement,ADV,43,Adv,Adv,,C/V\.C/e\.'C/V\
2898,en,en,PRE,43,Pre,Pre,en,/V\
2899,la,la,DET:def:obj:femi:sg,43,Det,Det,le,C/V\
2900,loy,loy,NOM:obj:femi:sg,43,N,N,,C/V\
2901,crestienne,crestienne,ADJ:obj:femi:sg,43,Adj,Adj,,C/V\.C/{V}\.'/V\.C/(e)\
2902,que,que,PROCON,43,Qux,Qux,que,C/(e)\
2903,dieu,dieu,NOM:suj:masc:sg,43,N,N,,C/V\
2904,nous,nous,PRO:pers:1:pl,43,Prn,Prn$$,nous,C/V\
2905,a,a,VER:pres:3:sg,43,Vfin,Vfin,avoir,/V\
2906,donnee,donnee,VER:pper:femi:sg,43,Vpp,Vpp,donner,C/V\.'C/V\./(e)\
2907,",",",",PON,43,Pnc,Pnc,,
2908,aussi,aussi,ADV,43,Adv,Adv,aussi,/V\.'C/V\
2909,comme,comme,CON:subord,43,Sub,Sub,comme,'C/V\.C/(e)\
2910,vous,vous,PRO:pers:2:pl,43,Prn,Prn$,vous,C/V\
2911,orrez,orrez,VER:futu:2:pl,43,Vfin,Vfin,ouïr,/V\.'C/V\
2912,ci,ci,ADV,43,Adv,Adv,ci,C/V\
2913,apres,aprés,PRE,43,PrA,PrA,après,/V\.'C/V\
2914,.,.,PON,43,Pnc,Pnc,,
2915,il,il,PRO:pers:suj:3:masc:sg:unb,43,Prn,Prn$,il,/V\
2916,disoit,disoit,VER:impf:3:sg,43,Vfin,Vfin,dire,C/V\.'C/V\
2917,que,que,PROCON,43,Sub,Sub,que,C/(e)\
2918,nous,nous,PRO:pers:1:pl,43,Prn,Prn$,nous,C/V\
2919,devions,devions,VER:impf:1:pl,43,Vfin,Vfin,devoir2,C/V\.C/V\.'C/V\
2920,croire,croire,VER:infi,43,Vinf,Vinf,croire,'C/V\.C/(e)\
2921,si,si,PROCON,43,Adv,Adv,si4,C/V\
2922,fermement,fermement,ADV,43,Adv,Adv,,C/V\.C/e\.'C/V\
2923,les,les,DET:def:obj:masc:pl,43,Det,Det,le,C/V\
2924,articles,articles,NOM:obj:masc:pl,43,N,N,,/V\.'C/V\.C/e\
2925,de,de,PRE,43,Pre,Pre,de,C/(e)\
2926,la,la,DET:def:obj:femi:sg,43,Det,Det,le,C/V\
2927,foy,foy,NOM:obj:femi:sg,43,N,N,,C/V\
2928,",",",",PON,43,Pnc,Pnc,,
2929,que,que,PROCON,43,Sub,Sub,que,C/(e)\
2930,pour,pour,PRE,43,Pre,Pre,pour,C/V\
2931,mort,mort,NOM:obj:femi:sg,43,N,N,,C/V\
2932,ne,ne,PROCON,43,Crd,Crd,ne2,C/(e)\
2933,pour,pour,PRE,43,Pre,Pre,pour,C/V\
2934,meschief,meschief,NOM:obj:masc:sg,43,N,N,,C/V\.'C/V\
2935,qui,qui,PROCON,43,Qux,Qux,qui,C/V\
2936,avenist,avenist,VER:subi:3:sg,43,Vfin,Vfin,avenir,/V\.C/e\.'C/V\
2937,au,au,PREDET:a:obj:masc:sg,43,Pre+Det,Pre+Det,à.le,/V\
2938,cors,cors,NOM:obj:masc:sg,43,N,N,,C/V\
2939,",",",",PON,43,Pnc,Pnc,,
2940,que,que,PROCON,43,Sub,Sub,que,C/(e)\
2941,nous,nous,PRO:pers:1:pl,43,Prn,Prn$,nous,C/V\
2942,n,n,PRO:clit,43,Neg,Neg$$,ne,C/\
2943,aiens,aiens,VER:subp:1:pl,43,Vfin,Vfin,avoir,/V\.'C/V\
2944,nulle,nulle,DET:ind:obj:femi:sg,43,QIs,QIs,nul,'C/V\.C/(e)\
2945,volente,volenté,NOM:obj:femi:sg,43,N,N,,C/V\.C/V\.'C/V\
2946,d,d',PRE,43,Pre,Pre,de,C/\
2947,aler,aler,VER:infi,43,Vinf,Vinf,aller,/V\.'C/V\
2948,encontre,encontre,PRE,43,PrA,PrA,encontre2,/V\.'C/V\.C/(e)\
2949,par,par,PRE,43,Pre,Pre,par,C/V\
2950,parole,parole,NOM:obj:femi:sg,43,N,N,,C/V\.'C/V\.C/(e)\
2951,ne,ne,PROCON,43,Crd,Crd,ne2,C/(e)\
2952,par,par,PRE,43,Pre,Pre,par,C/V\
2953,fait,fait,NOM:obj:masc:sg,43,N,N,,C/V\
2954,.,.,PON,43,Pnc,Pnc,,
2955,et,et,CON:coord,43,Crd,Crd,et,/V\
2956,disoit,disoit,VER:impf:3:sg,43,Vfin,Vfin,dire,C/V\.'C/V\
2957,que,que,PROCON,43,Sub,Sub,que,C/(e)\
2958,l,l',DET:def:suj:masc:sg,43,Det,Det,le,C/\
2959,ennemi,ennemi,NOM:suj:masc:sg,43,N,N,,/V\.C/e\.'C/V\
2960,est,est,VER:pres:3:sg,43,Vfin,Vfin,être,/V\
2961,si,si,PROCON,43,Adv,Adv,si4,C/V\
2962,soutilz,soutilz,ADJ:suj:masc:sg,43,Adj,Adj,,C/V\.'C/V\
2963,que,que,PROCON,43,Sub,Sub,que,C/(e)\
2964,",",",",PON,43,Pnc,Pnc,,
2965,quant,quant,ADV,43,Sub,Sub,quand,C/V\
2966,les,les,DET:def:suj:femi:pl,43,Det,Det,le,C/V\
2967,gens,gens,NOM:suj:femi:pl,43,N,N,,C/V\
2968,se,se,PROCON,43,Prn,Prn$$,se,C/(e)\
2969,meurent,meurent,VER:pres:3:pl,43,Vfin,Vfin,mourir,'C/V\.C/e\
2970,",",",",PON,43,Pnc,Pnc,,
2971,il,il,PRO:pers:suj:3:masc:sg:unb,43,Prn,Prn$,il,/V\
2972,se,se,PROCON,43,Prn,Prn$$,se,C/(e)\
2973,travaille,travaille,VER:pres:3:sg,43,Vfin,Vfin,,C/V\.'C/V\.C/(e)\
2974,tant,tant,ADV,43,QIs,QIs,tant,C/V\
2975,comme,comme,CON:subord,43,Sub,Sub,comme,'C/V\.C/(e)\
2976,il,il,PRO:pers:suj:3:masc:sg:unb,43,Prn,Prn$,il,/V\
2977,peut,peut,VER:pres:3:sg,43,Vfin,Vfin,pouvoir2,C/V\
2978,que,que,PROCON,43,Sub,Sub,que,C/(e)\
2979,il,il,PRO:pers:suj:3:masc:sg:unb,43,Prn,Prn$,il,/V\
2980,les,les,PRO:pers:acc:3:masc:pl,43,Prn,Prn$$,le,C/V\
2981,puisse,puisse,VER:subp:3:sg,43,Vfin,Vfin,pouvoir2,'C/V\.C/(e)\
2982,faire,faire,VER:infi,43,Vinf,Vinf,faire,'C/V\.C/(e)\
2983,mourir,mourir,VER:infi,43,Vinf,Vinf,mourir,C/V\.'C/V\
2984,en,en,PRE,43,Pre,Pre,en,/V\
2985,aucune,aucune,DET:ind:obj:femi:sg,43,QIs,QIs,aucun,/V\.'C/V\.C/(e)\
2986,doutance,doutance,NOM:obj:femi:sg,43,N,N,,C/V\.'C/V\.C/(e)\
2987,des,des,PREDET:de:obj:masc:pl,43,Pre+Det,Pre+Det,de.le,C/V\
2988,poins,poins,NOM:obj:masc:pl,43,N,N,,C/V\
2989,de,de,PRE,43,Pre,Pre,de,C/(e)\
2990,la,la,DET:def:obj:femi:sg,43,Det,Det,le,C/V\
2991,foy,foy,NOM:obj:femi:sg,43,N,N,,C/V\
2992,.,.,PON,43,Pnc,Pnc,,
2993,car,car,CON:coord,43,Crd,Crd,car,C/V\
2994,il,il,PRO:pers:suj:3:masc:sg:unb,43,Prn,Prn$,il,/V\
2995,voit,voit,VER:pres:3:sg,43,Vfin,Vfin,voir,C/V\
2996,que,que,PROCON,43,Sub,Sub,que,C/(e)\
2997,les,les,DET:def:obj:femi:pl,43,Det,Det,le,C/V\
2998,bones,bones,ADJ:obj:femi:pl,43,Adj,Adj,bon,'C/V\.C/e\
2999,oeuvres,oeuvres,NOM:obj:femi:pl,43,N,N,,'C/V\.C/e\
3000,que,que,PROCON,43,Qux,Qux,que,C/(e)\
3001,l,l',DET:def:suj:masc:sg,43,Det,Det,le,C/\
3002,omme,omme,NOM:suj:masc:sg,43,N,N,,'/V\.C/(e)\
3003,a,a,VER:pres:3:sg,43,Vfin,Vfin,avoir,/V\
3004,faites,faites,VER:pper:femi:pl,43,Vpp,Vpp,faire,'C/V\.C/e\
3005,",",",",PON,43,Pnc,Pnc,,
3006,ne,ne,PRO:clit,43,Neg,Neg$$,ne,C/(e)\
3007,li,li,PRO:pers:suj:3:masc:sg:bet,43,Prn,Prn$$,li,C/V\
3008,peut,peut,VER:pres:3:sg,43,Vfin,Vfin,pouvoir2,C/V\
3009,-,-,PON,43,Pnc,Pnc,,
3010,il,il,PRO:pers:suj:3:masc:sg:unb,43,Prn,Prn,il,/V\
3011,tollir,tollir,VER:infi,43,Vinf,Vinf,tolir,C/V\.'C/V\
3012,",",",",PON,43,Pnc,Pnc,,
3013,et,et,CON:coord,43,Crd,Crd,et,/V\
3014,voit,voit,VER:pres:3:sg,43,Vfin,Vfin,voir,C/V\
3015,que,que,PROCON,43,Sub,Sub,que,C/(e)\
3016,il,il,PRO:pers:suj:3:masc:sg:unb,43,Prn,Prn$,il,/V\
3017,l,l',PRO:pers:obj:3:masc:sg:unb,43,Prn,Prn$$,le,C/\
3018,a,a,VER:pres:3:sg,43,Vfin,Vfin,avoir,/V\
3019,perdu,perdu,VER:pper:masc:sg,43,Vpp,Vpp,perdre,C/V\.'C/V\
3020,",",",",PON,43,Pnc,Pnc,,
3021,se,se,PROCON,43,Sub,Sub,si3,C/(e)\
3022,il,il,PRO:pers:suj:3:masc:sg:unb,43,Prn,Prn$,il,/V\
3023,meurt,meurt,VER:pres:3:sg,43,Vfin,Vfin,mourir,C/V\
3024,en,en,PRO:clit,43,Pre,Pre,en,/V\
3025,vraie,vraie,ADJ:obj:femi:sg,43,Adj,Adj,vrai,'C/V\./(e)\
3026,foy,foy,NOM:obj:femi:sg,43,N,N,,C/V\
3027,.,.,PON,43,Pnc,Pnc,,
3028,et,et,CON:coord,44,Crd,Crd,et,/V\
3029,pour,pour,PRE,44,Pre,Pre,pour,C/V\
3030,ce,ce,PRO:invar,44,Prn,Prn,ce,C/(e)\
3031,",",",",PON,44,Pnc,Pnc,,
3032,se,se,PROCON,44,Prn,Prn$$,se,C/(e)\
3033,doit,doit,VER:pres:3:sg,44,Vfin,Vfin,devoir2,C/V\
3034,-,-,PON,44,Pnc,Pnc,,
3035,on,on,PRO:invar,44,Prn,Prn,on,/V\
3036,garder,garder,VER:infi,44,Vinf,Vinf,garder,C/V\.'C/V\
3037,et,et,CON:coord,44,Crd,Crd,et,/V\
3038,en,en,PRE,44,Pre,Pre,en,/V\
3039,tele,tele,ADJ:obj:femi:sg,44,Adj,Adj,tel,'C/V\.C/(e)\
3040,maniere,maniere,NOM:obj:femi:sg,44,N,N,,C/V\.'C/V\.C/(e)\
3041,deffendre,deffendre,VER:infi,44,Vinf,Vinf,défendre,C/V\.'C/V\.C/(e)\
3042,de,de,PRE,44,Pre,Pre,de,C/(e)\
3043,cest,cest,DET:demo:obj:masc:sg,44,Dem,Dem,cist,C/V\
3044,agait,agait,NOM:obj:masc:sg,44,N,N,,/V\.'C/V\
3045,",",",",PON,44,Pnc,Pnc,,
3046,que,que,PROCON,44,Sub,Sub,que,C/(e)\
3047,en,en,PRO:invar,44,Prn,Prn$,on,/V\
3048,die,die,VER:subp:3:sg,44,Vfin,Vfin,dire,'C/V\./(e)\
3049,a,a,PRE,44,Pre,Pre,à,/V\
3050,l,l',DET:def:obj:masc:sg,44,Det,Det,le,C/\
3051,ennemi,ennemi,NOM:obj:masc:sg,44,N,N,,/V\.C/e\.'C/V\
3052,quant,quant,ADV,44,Sub,Sub,quand,C/V\
3053,il,il,PRO:pers:suj:3:masc:sg:unb,44,Prn,Prn$,il,/V\
3054,en,en,PRO:clit,44,Prn,Prn$$,en2,/V\
3055,envoie,envoie,VER:pres:3:sg,44,Vfin,Vfin,envoyer,/V\.'C/V\./(e)\
3056,tele,tele,ADJ:obj:femi:sg,44,Adj,Adj,tel,'C/V\.C/(e)\
3057,temptacion,temptacion,NOM:obj:femi:sg,44,N,N,,C/V\.C/V\.C/{V}\.'/V\
3058,:,:,PON,44,Pnc,Pnc,,
3059,',',PON:cit,44,Pnc,Pnc,,
3060,va,va,VER:impe:2:sg,44,Vfin,Vfin,aller,C/V\
3061,-,-,PON,44,Pnc,Pnc,,
3062,t,t,PRO:pers:obj:2:sg:unb,44,Prn,Prn$$,te,C/\
3063,-,-,PON,44,Pnc,Pnc,,
3064,en,en,PRO:clit,44,Prn,Prn,en2,/V\
3065,",",",",PON,44,Pnc,Pnc,,
3066,"""","""",PON:cit,44,Pnc,Pnc,,
3067,doit,doit,ERROR,44,Vfin,Vfin,devoir2,C/V\
3068,on,on,PRO:invar,44,Prn,Prn%,on,/V\
3069,dire,dire,VER:infi,44,Vinf,Vinf,dire,'C/V\.C/(e)\
3070,a,a,PRE,44,Pre,Pre,à,/V\
3071,l,l',DET:def:obj:masc:sg,44,Det,Det,le,C/\
3072,ennemi,ennemi,NOM:obj:masc:sg,44,N,N,,/V\.C/e\.'C/V\
3073,.,.,PON,44,Pnc,Pnc,,
3074,',',PON:cit,44,Pnc,Pnc,,
3075,tu,tu,PRO:pers:suj:2:sg:unb,44,Prn,Prn$,tu,C/V\
3076,ne,ne,PRO:clit,44,Neg,Neg$$,ne,C/(e)\
3077,me,me,PRO:pers:obj:1:sg:unb,44,Prn,Prn$$,me,C/(e)\
3078,tempteras,tempteras,VER:futu:2:sg,44,Vfin,Vfin,,C/V\.C/e\.'C/V\
3079,ja,ja,ADV,44,Adv,Adv,jà,C/V\
3080,a,a,PRE,44,Pre,Pre,à,/V\
3081,ce,ce,PRO:invar,44,Prn,Prn,ce,C/(e)\
3082,que,que,PROCON,44,Sub,Sub,que,C/(e)\
3083,je,je,PRO:pers:suj:1:sg:unb,44,Prn,Prn$,je,C/(e)\
3084,ne,ne,PRO:clit,44,Neg,Neg$$,ne,C/(e)\
3085,croie,croie,VER:subp:1:sg,44,Vfin,Vfin,croire,'C/V\./(e)\
3086,fermement,fermement,ADV,44,Adv,Adv,,C/V\.C/e\.'C/V\
3087,tous,tous,DET:ind:obj:masc:pl,44,QIs,QIs,tout,C/V\
3088,les,les,DET:def:obj:masc:pl,44,Det,Det,le,C/V\
3089,articles,articles,NOM:obj:masc:pl,44,N,N,,/V\.'C/V\.C/e\
3090,de,de,PRE,44,Pre,Pre,de,C/(e)\
3091,la,la,DET:def:obj:femi:sg,44,Det,Det,le,C/V\
3092,foy,foy,NOM:obj:femi:sg,44,N,N,,C/V\
3093,.,.,PON,44,Pnc,Pnc,,
3094,nes,nes,ADV,44,Adv,Adv,neïs,C/e\
3095,se,se,PROCON,44,Sub,Sub,si3,C/(e)\
3096,tu,tu,PRO:pers:suj:2:sg:unb,44,Prn,Prn$,tu,C/V\
