wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,versetype,subtype,syllabified,ref
96,17,6,",",",",2517,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 25, v. 17"
97,18,1,ja,ja,2518,Adv,Adv,jà,7s,---,C/V\,"CharlD'Orl, no 25, v. 18"
98,18,2,pieça,pieça,2518,Adv,Adv,piéça,7s,---,C/V\.'C/V\,"CharlD'Orl, no 25, v. 18"
99,18,3,",",",",2518,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 25, v. 18"
100,18,4,joyeuse,joyeuse,2518,Adj,Adj,joyeux,7s,---,C/V\.'C/V\.C/(e)\,"CharlD'Orl, no 25, v. 18"
101,18,5,vie,vie,2518,N,N,vie,7s,---,'C/V\./(e)\,"CharlD'Orl, no 25, v. 18"
102,18,6,;,;,2518,Pnc,Pnc,;,7s,---,,"CharlD'Orl, no 25, v. 18"
103,19,1,se,se,2519,Sub,Sub,si3,7s,---,C/(e)\,"CharlD'Orl, no 25, v. 19"
104,19,2,raison,raison,2519,N,N,raison,7s,---,C/V\.'C/V\,"CharlD'Orl, no 25, v. 19"
105,19,3,fust,fust,2519,Vfin,Vfin,être,7s,---,C/V\,"CharlD'Orl, no 25, v. 19"
106,19,4,droicturiere,droicturiere,2519,Adj,Adj,droiturier,7s,---,C/V\.C/V\.'C/V\.C/(e)\,"CharlD'Orl, no 25, v. 19"
107,19,5,",",",",2519,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 25, v. 19"
108,20,1,j',j',2520,Prn,Prn$,je,7s,---,C/\,"CharlD'Orl, no 25, v. 20"
109,20,2,en,en,2520,Prn,Prn$$,en,7s,---,/V\,"CharlD'Orl, no 25, v. 20"
110,20,3,eusse,eusse,2520,Vfin,Vfin,avoir,7s,---,/(V)\.'/V\.C/(e)\,"CharlD'Orl, no 25, v. 20"
111,20,4,quelque,quelque,2520,QIs,QIs,quelque,7s,---,'C/V\.C/(e)\,"CharlD'Orl, no 25, v. 20"
112,20,5,partie,partie,2520,N,N,partie,7s,---,C/V\.'C/V\./(e)\,"CharlD'Orl, no 25, v. 20"
113,20,6,.,.,2520,Pnc,Pnc,.,7s,---,,"CharlD'Orl, no 25, v. 20"
114,21,1,or,or,2521,Adv,Adv,or,7s,---,/V\,"CharlD'Orl, no 25, v. 21"
115,21,2,est,est,2521,Vfin,Vfin,être,7s,---,/V\,"CharlD'Orl, no 25, v. 21"
116,21,3,de,de,2521,Pre,Pre,de,7s,---,C/(e)\,"CharlD'Orl, no 25, v. 21"
117,21,4,mon,mon,2521,Det,Det,mon,7s,---,C/V\,"CharlD'Orl, no 25, v. 21"
118,21,5,cueur,cueur,2521,N,N,coeur,7s,---,C/V\,"CharlD'Orl, no 25, v. 21"
119,21,6,bannie,bannie,2521,Vpp,Vpp,bannir,7s,---,C/V\.'C/V\./(e)\,"CharlD'Orl, no 25, v. 21"
120,22,1,par,par,2522,Pre,Pre,par,7s,---,C/V\,"CharlD'Orl, no 25, v. 22"
121,22,2,fortune,fortune,2522,N,N,fortune,7s,---,C/V\.'C/V\.C/(e)\,"CharlD'Orl, no 25, v. 22"
122,22,3,",",",",2522,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 25, v. 22"
123,22,4,losengiere,losengiere,2522,Adj,Adj,losengier,7s,---,C/V\.C/V\.'C/V\.C/(e)\,"CharlD'Orl, no 25, v. 22"
124,22,5,",",",",2522,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 25, v. 22"
125,23,1,et,et,2523,Crd,Crd,et,7s,---,/V\,"CharlD'Orl, no 25, v. 23"
126,23,2,durté,durté,2523,N,N,dureté,7s,---,C/V\.'C/V\,"CharlD'Orl, no 25, v. 23"
127,23,3,",",",",2523,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 25, v. 23"
128,23,4,sa,sa,2523,Det,Det,son,7s,---,C/V\,"CharlD'Orl, no 25, v. 23"
129,23,5,conseilliere,conseilliere,2523,N,N,conseillère,7s,---,C/V\.C/V\.'C/V\.C/(e)\,"CharlD'Orl, no 25, v. 23"
130,23,6,;,;,2523,Pnc,Pnc,;,7s,---,,"CharlD'Orl, no 25, v. 23"
131,24,1,je,je,2524,Prn,Prn$,je,7s,---,C/(e)\,"CharlD'Orl, no 25, v. 24"
132,24,2,pry,pry,2524,Vfin,Vfin,prier,7s,---,C/V\,"CharlD'Orl, no 25, v. 24"
133,24,3,dieu,dieu,2524,N,N,dieu,7s,---,C/V\,"CharlD'Orl, no 25, v. 24"
134,24,4,qu',qu',2524,Sub,Sub,que,7s,---,C/\,"CharlD'Orl, no 25, v. 24"
135,24,5,il,il,2524,Prn,Prn$,il,7s,---,/V\,"CharlD'Orl, no 25, v. 24"
136,24,6,les,les,2524,Prn,Prn$$,le,7s,---,C/V\,"CharlD'Orl, no 25, v. 24"
137,24,7,maudie,maudie,2524,Vfin,Vfin,maudire,7s,---,C/V\.'C/V\./(e)\,"CharlD'Orl, no 25, v. 24"
138,24,8,!,!,2524,Pnc,Pnc,!,7s,---,,"CharlD'Orl, no 25, v. 24"
139,25,1,se,se,2525,Sub,Sub,si3,7s,---,C/(e)\,"CharlD'Orl, no 25, v. 25"
140,25,2,j',j',2525,Prn,Prn$,je,7s,---,C/\,"CharlD'Orl, no 25, v. 25"
141,25,3,avoye,avoye,2525,Vfin,Vfin,avoir,7s,---,/V\.'C/V\./(e)\,"CharlD'Orl, no 25, v. 25"
142,25,4,la,la,2525,Det,Det,le,7s,---,C/V\,"CharlD'Orl, no 25, v. 25"
143,25,5,maistrie,maistrie,2525,N,N,maîtrie,7s,---,C/V\.'C/V\./(e)\,"CharlD'Orl, no 25, v. 25"
144,26,1,sur,sur,2526,Pre,Pre,sur,7s,---,C/V\,"CharlD'Orl, no 25, v. 26"
145,26,2,ceste,ceste,2526,Dem,Dem,cist,7s,---,'C/V\.C/(e)\,"CharlD'Orl, no 25, v. 26"
146,26,3,faulse,faulse,2526,Adj,Adj,faux,7s,---,'C/V\.C/(e)\,"CharlD'Orl, no 25, v. 26"
147,26,4,mesgnie,mesgnie,2526,N,N,maisnie,7s,---,C/V\.'C/V\./(e)\,"CharlD'Orl, no 25, v. 26"
148,26,5,",",",",2526,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 25, v. 26"
149,27,1,je,je,2527,Prn,Prn$,je,7s,---,C/(e)\,"CharlD'Orl, no 25, v. 27"
150,27,2,les,les,2527,Prn,Prn$$,le,7s,---,C/V\,"CharlD'Orl, no 25, v. 27"
151,27,3,meisse,meisse,2527,Vfin,Vfin,mettre,7s,---,C/(V)\.'/V\.C/(e)\,"CharlD'Orl, no 25, v. 27"
152,27,4,tous,tous,2527,QIs,QIs,tout,7s,---,C/V\,"CharlD'Orl, no 25, v. 27"
153,27,5,en,en,2527,Pre,Pre,en,7s,---,/V\,"CharlD'Orl, no 25, v. 27"
154,27,6,biere,biere,2527,N,N,bière,7s,---,'C/V\.C/(e)\,"CharlD'Orl, no 25, v. 27"
155,27,7,;,;,2527,Pnc,Pnc,;,7s,---,,"CharlD'Orl, no 25, v. 27"
156,28,1,si,si,2528,Adv,Adv,si,7s,---,C/V\,"CharlD'Orl, no 25, v. 28"
157,28,2,est,est,2528,Vfin,Vfin,être,7s,---,/V\,"CharlD'Orl, no 25, v. 28"
158,28,3,telle,telle,2528,Adj,Adj,tel,7s,---,'C/V\.C/(e)\,"CharlD'Orl, no 25, v. 28"
159,28,4,ma,ma,2528,Det,Det,mon,7s,---,C/V\,"CharlD'Orl, no 25, v. 28"
160,28,5,priere,priere,2528,N,N,prière,7s,---,C/V\.'C/V\.C/(e)\,"CharlD'Orl, no 25, v. 28"
161,28,6,:,:,2528,Pnc,Pnc,:,7s,---,,"CharlD'Orl, no 25, v. 28"
162,29,1,je,je,2529,Prn,Prn$,je,7s,---,C/(e)\,"CharlD'Orl, no 25, v. 29"
163,29,2,pry,pry,2529,Vfin,Vfin,prier,7s,---,C/V\,"CharlD'Orl, no 25, v. 29"
164,29,3,dieu,dieu,2529,N,N,dieu,7s,---,C/V\,"CharlD'Orl, no 25, v. 29"
165,29,4,qu',qu',2529,Sub,Sub,que,7s,---,C/\,"CharlD'Orl, no 25, v. 29"
166,29,5,il,il,2529,Prn,Prn$,il,7s,---,/V\,"CharlD'Orl, no 25, v. 29"
167,29,6,les,les,2529,Prn,Prn$$,le,7s,---,C/V\,"CharlD'Orl, no 25, v. 29"
168,29,7,maudie,maudie,2529,Vfin,Vfin,maudire,7s,---,C/V\.'C/V\./(e)\,"CharlD'Orl, no 25, v. 29"
169,29,8,!,!,2529,Pnc,Pnc,!,7s,---,,"CharlD'Orl, no 25, v. 29"
170,30,1,cueur,cueur,8101,N,N,coeur,7s,---,C/V\,"CharlD'Orl, no 81, v. 1"
171,30,2,",",",",8101,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 81, v. 1"
172,30,3,trop,trop,8101,Adv,Adv,trop,7s,---,C/V\,"CharlD'Orl, no 81, v. 1"
173,30,4,es,es,8101,Vfin,Vfin,être,7s,---,/V\,"CharlD'Orl, no 81, v. 1"
174,30,5,plain,plain,8101,Adj,Adj,plein,7s,---,C/V\,"CharlD'Orl, no 81, v. 1"
175,30,6,de,de,8101,Pre,Pre,de,7s,---,C/(e)\,"CharlD'Orl, no 81, v. 1"
176,30,7,folie,folie,8101,N,N,folie,7s,---,C/V\.'C/V\./(e)\,"CharlD'Orl, no 81, v. 1"
177,30,8,.,.,8101,Pnc,Pnc,.,7s,---,,"CharlD'Orl, no 81, v. 1"
178,31,1,cuides,cuides,8102,Vfin,Vfin,cuider,7s,---,'C/V\.C/e\,"CharlD'Orl, no 81, v. 2"
179,31,2,tu,tu,8102,Prn,Prn%,tu,7s,---,C/V\,"CharlD'Orl, no 81, v. 2"
180,31,3,de,de,8102,Pre,Pre,de,7s,---,C/(e)\,"CharlD'Orl, no 81, v. 2"
181,31,4,t',t',8102,Prn,Prn$$,te,7s,---,C/\,"CharlD'Orl, no 81, v. 2"
182,31,5,eslongnier,eslongnier,8102,Vinf,Vinf,éloigner,7s,---,/V\.C/V\.'C/V\,"CharlD'Orl, no 81, v. 2"
183,32,1,hors,hors,8103,PrA,PrA,hors,7s,---,C/V\,"CharlD'Orl, no 81, v. 3"
184,32,2,de,de,8103,Pre,Pre,de,7s,---,C/(e)\,"CharlD'Orl, no 81, v. 3"
185,32,3,nostre,nostre,8103,Det,Det,notre,7s,---,'C/V\.C/(e)\,"CharlD'Orl, no 81, v. 3"
186,32,4,compaignie,compaignie,8103,N,N,compagnie,7s,---,C/V\.C/V\.'C/V\./(e)\,"CharlD'Orl, no 81, v. 3"
187,32,5,",",",",8103,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 81, v. 3"
188,33,1,et,et,8104,Crd,Crd,et,7s,---,/V\,"CharlD'Orl, no 81, v. 4"
189,33,2,en,en,8104,Pre,Pre,en,7s,---,/V\,"CharlD'Orl, no 81, v. 4"
190,33,3,repos,repos,8104,N,N,repos,7s,---,C/V\.'C/V\,"CharlD'Orl, no 81, v. 4"
191,33,4,te,te,8104,Prn,Prn$$,te,7s,---,C/(e)\,"CharlD'Orl, no 81, v. 4"
192,33,5,logier,logier,8104,Vinf,Vinf,loger,7s,---,C/V\.'C/V\,"CharlD'Orl, no 81, v. 4"
193,33,6,?,?,8104,Pnc,Pnc,?,7s,---,,"CharlD'Orl, no 81, v. 4"
194,34,1,ton,ton,8105,Det,Det,ton,7s,---,C/V\,"CharlD'Orl, no 81, v. 5"
195,34,2,propos,propos,8105,N,N,propos,7s,---,C/V\.'C/V\,"CharlD'Orl, no 81, v. 5"
196,34,3,ferons,ferons,8105,Vfin,Vfin,faire,7s,---,C/V\.'C/V\,"CharlD'Orl, no 81, v. 5"
197,34,4,changier,changier,8105,Vinf,Vinf,changer,7s,---,C/V\.'C/V\,"CharlD'Orl, no 81, v. 5"
198,34,5,:,:,8105,Pnc,Pnc,:,7s,---,,"CharlD'Orl, no 81, v. 5"
199,35,1,soing,soing,8106,N,N,soin,7s,---,C/V\,"CharlD'Orl, no 81, v. 6"
200,35,2,et,et,8106,Crd,Crd,et,7s,---,/V\,"CharlD'Orl, no 81, v. 6"
201,35,3,ennuy,ennuy,8106,N,N,ennui,7s,---,/V\.'C/V\,"CharlD'Orl, no 81, v. 6"
202,35,4,nous,nous,8106,Prn,Prn$$,nous,7s,---,C/V\,"CharlD'Orl, no 81, v. 6"
203,35,5,nommons,nommons,8106,Vfin,Vfin,nommer,7s,---,C/V\.'C/V\,"CharlD'Orl, no 81, v. 6"
204,35,6,.,.,8106,Pnc,Pnc,.,7s,---,,"CharlD'Orl, no 81, v. 6"
205,36,1,avecques,avecques,8107,PrA,PrA,avec,7s,---,/V\.'C/V\.C/e\,"CharlD'Orl, no 81, v. 7"
206,36,2,toy,toy,8107,Prn,Prn,toi,7s,---,C/V\,"CharlD'Orl, no 81, v. 7"
207,36,3,demourrons,demourrons,8107,Vfin,Vfin,demeurer,7s,---,C/V\.C/V\.'C/V\,"CharlD'Orl, no 81, v. 7"
208,36,4,",",",",8107,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 81, v. 7"
209,37,1,car,car,8108,Crd,Crd,car,7s,---,C/V\,"CharlD'Orl, no 81, v. 8"
210,37,2,c',c',8108,Prn,Prn$,ce,7s,---,C/\,"CharlD'Orl, no 81, v. 8"
211,37,3,est,est,8108,Vfin,Vfin,être,7s,---,/V\,"CharlD'Orl, no 81, v. 8"
212,37,4,le,le,8108,Det,Det,le,7s,---,C/(e)\,"CharlD'Orl, no 81, v. 8"
213,37,5,commandement,commandement,8108,N,N,commandement,7s,---,C/V\.C/V\.C/e\.'C/V\,"CharlD'Orl, no 81, v. 8"
214,38,1,de,de,8109,Pre,Pre,de,7s,---,C/(e)\,"CharlD'Orl, no 81, v. 9"
215,38,2,fortune,fortune,8109,N,N,fortune,7s,---,C/V\.'C/V\.C/(e)\,"CharlD'Orl, no 81, v. 9"
216,38,3,",",",",8109,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 81, v. 9"
217,38,4,qui,qui,8109,Qux,Qux,qui,7s,---,C/V\,"CharlD'Orl, no 81, v. 9"
218,38,5,en,en,8109,Pre,Pre,en,7s,---,/V\,"CharlD'Orl, no 81, v. 9"
219,38,6,serre,serre,8109,N,N,serre,7s,---,'C/V\.C/(e)\,"CharlD'Orl, no 81, v. 9"
220,39,1,t',t',8110,Prn,Prn$$,te,7s,---,C/\,"CharlD'Orl, no 81, v. 10"
221,39,2,a,a,8110,Vfin,Vfin,avoir,7s,---,/V\,"CharlD'Orl, no 81, v. 10"
222,39,3,tenu,tenu,8110,Vpp,Vpp,tenir,7s,---,C/V\.'C/V\,"CharlD'Orl, no 81, v. 10"
223,39,4,moult,moult,8110,QIs,QIs,moult,7s,---,C/V\,"CharlD'Orl, no 81, v. 10"
224,39,5,longuement,longuement,8110,Adv,Adv,longuement,7s,---,C/V\.C/e\.'C/V\,"CharlD'Orl, no 81, v. 10"
225,40,1,ou,ou,8111,Pre+Det,Pre+Det,en.le,7s,---,/V\,"CharlD'Orl, no 81, v. 11"
226,40,2,royaume,royaume,8111,N,N,royaume,7s,---,C/V\.'C/V\.C/(e)\,"CharlD'Orl, no 81, v. 11"
227,40,3,d',d',8111,Pre,Pre,de,7s,---,C/\,"CharlD'Orl, no 81, v. 11"
228,40,4,angleterre,angleterre,8111,N,N,Angleterre,7s,---,/V\.C/e\.'C/V\.C/(e)\,"CharlD'Orl, no 81, v. 11"
229,40,5,.,.,8111,Pnc,Pnc,.,7s,---,,"CharlD'Orl, no 81, v. 11"
230,41,1,dy,dy,8112,Vfin,Vfin,dire,7s,---,C/V\,"CharlD'Orl, no 81, v. 12"
231,41,2,nous,nous,8112,Prn,Prn%,nous,7s,---,C/V\,"CharlD'Orl, no 81, v. 12"
232,41,3,",",",",8112,Pnc,Pnc,",",7s,---,,"CharlD'Orl, no 81, v. 12"
233,41,4,ne,ne,8112,Neg,Neg$$,ne,7s,---,C/(e)\,"CharlD'Orl, no 81, v. 12"
234,41,5,congnois,congnois,8112,Vfin,Vfin,connaître,7s,---,C/V\.'C/V\,"CharlD'Orl, no 81, v. 12"
235,41,6,tu,tu,8112,Prn,Prn%,tu,7s,---,C/V\,"CharlD'Orl, no 81, v. 12"
236,41,7,mie,mie,8112,Neg,Neg,mie,7s,---,'C/V\./(e)\,"CharlD'Orl, no 81, v. 12"
