wd_id,word,lex_id,pos_nca,para_id,syntag,syntag2,lemma,syllabified
1192,piez,piez,NOM:obj:masc:pl,28,N,N,,C/V\
1193,mult,mult,ADV,28,QIs,QIs,moult,C/V\
1194,plorant,plorant,VER:ppre,28,Vprs,Vprs,pleurer,C/V\.'C/V\
1195,et,et,CON:coord,28,Crd,Crd,et,/V\
1196,li,li,DET:def:suj:masc:sg,28,Det,Det,le,C/V\
1197,dux,dux,NOM:suj:masc:sg,28,N,N,,C/V\
1198,et,et,CON:coord,28,Crd,Crd,et,/V\
1199,tuit,tuit,DET:ind:suj:masc:pl,28,QIs,QIs,tout,C/V\
1200,li,li,DET:def:suj:masc:pl,28,Det,Det,le,C/V\
1201,autre,autre,ADJ:suj:masc:pl,28,Adj,Adj,autre,'/V\.C/(e)\
1202,s,s,PROCON,28,Prn,Prn$$,se,C/\
1203,escrierent,escrierent,VER:simp:3:pl,28,Vfin,Vfin,écrier,/V\.C/V\.'C/V\.C/e\
1204,tuit,tuit,PRO:ind:suj:masc:pl,28,QIs,QIs,tout,C/V\
1205,a,a,PRE,28,Pre,Pre,à,/V\
1206,une,une,DET:ndf:obj:femi:sg,28,QIs,QIs,un,'/V\.C/(e)\
1207,voiz,voiz,NOM:obj:femi:sg,28,N,N,,C/V\
1208,et,et,CON:coord,28,Crd,Crd,et,/V\
1209,tendent,tendent,VER:pres:3:pl,28,Vfin,Vfin,tendre,'C/V\.C/e\
1210,lor,lor,DET:poss:obj:femi:pl,28,Det,Det,leur2,C/V\
1211,mains,mains,NOM:obj:femi:pl,28,N,N,,C/V\
1212,en,en,PRE,28,Pre,Pre,en,/V\
1213,halt,halt,ADJ:obj:masc:sg,28,Adj,Adj,haut,C/V\
1214,et,et,CON:coord,28,Crd,Crd,et,/V\
1215,distrent,distrent,VER:simp:3:pl,28,Vfin,Vfin,dire,'C/V\.C/e\
1216,"""","""",PON:cit,28,Pnc,Pnc,,
1217,nos,nos,PRO:pers:1:pl,28,Prn,Prn$,nous,C/V\
1218,l,l,PRO:pers:obj:3:masc:sg:unb,28,Prn,Prn$$,le,C/\
1219,otrions,otrions,VER:pres:1:pl,28,Vfin,Vfin,octroyer,/V\.C/V\.'C/V\
1220,nos,nos,PRO:pers:1:pl,28,Prn,Prn$,nous,C/V\
1221,l,l,PRO:pers:obj:3:masc:sg:unb,28,Prn,Prn$$,le,C/\
1222,otrions,otrions,VER:pres:1:pl,28,Vfin,Vfin,octroyer,/V\.C/V\.'C/V\
1223,"""","""",PON:cit,28,Pnc,Pnc,,
1224,enki,enki,ADV,28,Adv,Adv,encui,/V\.'C/V\
1225,ot,ot,VER:simp:3:sg,28,Vfin,Vfin,avoir,/V\
1226,si,si,PROCON,28,Adv,Adv,si4,C/V\
1227,grant,grant,ADJ:obj:masc:sg,28,Adj,Adj,grand,C/V\
1228,bruit,bruit,NOM:obj:masc:sg,28,N,N,,C/V\
1229,et,et,CON:coord,28,Crd,Crd,et,/V\
1230,si,si,PROCON,28,Adv,Adv,si4,C/V\
1231,grant,grant,ADJ:obj:femi:sg,28,Adj,Adj,grand,C/V\
1232,noise,noise,NOM:obj:femi:sg,28,N,N,,'C/V\.C/(e)\
1233,que,que,PROCON,28,Sub,Sub,que,C/(e)\
1234,il,il,PRO:pers:suj:3:masc:sg:unb,28,Prn,Prn$,il,/V\
1235,sembla,sembla,VER:simp:3:sg,28,Vfin,Vfin,sembler,C/V\.'C/V\
1236,que,que,PROCON,28,Sub,Sub,que,C/(e)\
1237,terre,terre,NOM:suj:femi:sg,28,N,N,,'C/V\.C/(e)\
1238,fondist,fondist,VER:subi:3:sg,28,Vfin,Vfin,fondre,C/V\.'C/V\
1239,et,et,CON:coord,29,Crd,Crd,et,/V\
1240,quant,quant,ADV,29,Sub,Sub,quand,C/V\
1241,cele,cele,DET:demo:suj:femi:sg,29,Dem,Dem,cil,'C/V\.C/(e)\
1242,grant,grant,ADJ:suj:femi:sg,29,Adj,Adj,grand,C/V\
1243,noise,noise,NOM:suj:femi:sg,29,N,N,,'C/V\.C/(e)\
1244,remest,remest,VER:simp:3:sg,29,Vfin,Vfin,remanoir,C/V\.'C/V\
1245,et,et,CON:coord,29,Crd,Crd,et,/V\
1246,cele,cele,DET:demo:suj:femi:sg,29,Dem,Dem,cil,'C/V\.C/(e)\
1247,grant,grant,ADJ:suj:femi:sg,29,Adj,Adj,grand,C/V\
1248,pitie,pitié,NOM:suj:femi:sg,29,N,N,,C/V\.'C/V\
1249,que,que,PROCON,29,Sub,Sub,que,C/(e)\
1250,onques,onques,ADV,29,Adv,Adv,onques,'/V\.C/e\
1251,plus,plus,ADV,29,Adv,Adv,plus,C/V\
1252,grant,grant,ADJ:obj:femi:sg,29,Adj,Adj,grand,C/V\
1253,ne,ne,PRO:clit,29,Neg,Neg$$,ne,C/(e)\
1254,vit,vit,VER:simp:3:sg,29,Vfin,Vfin,voir,C/V\
1255,nus,nus,DET:ind:suj:masc:sg,29,QIs,QIs,nul,C/V\
1256,hom,hom,NOM:suj:masc:sg,29,N,N,,/V\
1257,li,li,DET:def:suj:masc:sg,29,Det,Det,le,C/V\
1258,bons,bons,ADJ:suj:masc:sg,29,Adj,Adj,bon,C/V\
1259,dux,dux,NOM:suj:masc:sg,29,N,N,,C/V\
1260,de,de,PRE,29,Pre,Pre,de,C/(e)\
1261,venise,venise,NPR:obj:masc:sg,29,N,N,,C/V\.'C/V\.C/(e)\
1262,qui,qui,PROCON,29,Qux,Qux,qui,C/V\
1263,mult,mult,ADV,29,QIs,QIs,moult,C/V\
1264,ere,ere,VER:impf:3:sg,29,Vfin,Vfin,être,'/V\.C/(e)\
1265,sages,sages,ADJ:suj:masc:sg,29,Adj,Adj,sage,'C/V\.C/e\
1266,et,et,CON:coord,29,Crd,Crd,et,/V\
1267,proz,proz,ADJ:suj:masc:sg,29,Adj,Adj,preux,C/V\
1268,monta,monta,VER:simp:3:sg,29,Vfin,Vfin,monter,C/V\.'C/V\
1269,el,el,PREDET:en:obj:masc:sg,29,Pre+Det,Pre+Det,en.le,/V\
1270,leteri,leteri,NOM:obj:masc:sg,29,N,N,,C/V\.C/V\.'C/V\
1271,et,et,CON:coord,29,Crd,Crd,et,/V\
1272,parla,parla,VER:simp:3:sg,29,Vfin,Vfin,parler,C/V\.'C/V\
1273,au,au,PREDET:a:obj:masc:sg,29,Pre+Det,Pre+Det,à.le,/V\
1274,pueple,pueple,NOM:obj:masc:sg,29,N,N,,'C/V\.C/(e)\
1275,et,et,CON:coord,29,Crd,Crd,et,/V\
1276,lor,lor,PRO:pers:dat:3:pl,29,Prn,Prn$$,leur,C/V\
1277,dist,dist,VER:simp:3:sg,29,Vfin,Vfin,dire,C/V\
1278,"""","""",PON:cit,29,Pnc,Pnc,,
1279,seingnor,seingnor,NOM:suj:masc:pl,29,N,N,,C/V\.'C/V\
1280,veez,veez,VER:impe:2:pl,29,Vfin,Vfin,voir,C/(V)\.'/V\
1281,l,l,DET:def:obj:femi:sg,29,Det,Det,le,C/\
1282,onor,onor,NOM:obj:femi:sg,29,N,N,,/V\.'C/V\
1283,que,que,PROCON,29,Qux,Qux,que,C/(e)\
1284,diex,diex,NOM:suj:masc:sg,29,N,N,,C/V\
1285,vos,vos,PRO:pers:2:pl,29,Prn,Prn$$,vous,C/V\
1286,a,a,VER:pres:3:sg,29,Vfin,Vfin,avoir,/V\
1287,faite,faite,VER:pper:femi:sg,29,Vpp,Vpp,faire,'C/V\.C/(e)\
1288,que,que,PROCON,29,Sub,Sub,que,C/(e)\
1289,la,la,DET:def:suj:femi:sg,29,Det,Det,le,C/V\
1290,meillor,meillor,ADJ:suj:femi:sg,29,Adj,Adj,meilleur,C/V\.'C/V\
1291,genz,genz,NOM:suj:femi:sg,29,N,N,,C/V\
1292,del,del,PREDET:de:obj:masc:sg,29,Pre+Det,Pre+Det,de.le,C/V\
1293,monde,monde,NOM:obj:masc:sg,29,N,N,,'C/V\.C/(e)\
1294,ont,ont,VER:pres:3:pl,29,Vfin,Vfin,avoir,/V\
1295,guerpi,guerpi,VER:pper:masc:sg,29,Vpp,Vpp,guerpir,C/V\.'C/V\
1296,tote,tote,DET:ind:obj:femi:sg,29,QIs,QIs,tout,'C/V\.C/(e)\
1297,l,l,DET:def:obj:femi:sg,29,Det,Det,le,C/\
1298,autre,autre,ADJ:obj:femi:sg,29,Adj,Adj,autre,'/V\.C/(e)\
1299,genz,genz,NOM:obj:femi:sg,29,N,N,,C/V\
1300,et,et,CON:coord,29,Crd,Crd,et,/V\
1301,ont,ont,VER:pres:3:pl,29,Vfin,Vfin,avoir,/V\
1302,requis,requis,VER:pper:masc:sg,29,Vpp,Vpp,requérir,C/V\.'C/V\
1303,vostre,vostre,DET:poss:obj:femi:sg,29,Det,Det,votre,'C/V\.C/(e)\
1304,compaingnie,compaingnie,NOM:obj:femi:sg,29,N,N,,C/V\.C/V\.'C/V\./(e)\
1305,de,de,PRE,29,Pre,Pre,de,C/(e)\
1306,si,si,PROCON,29,Adv,Adv,si4,C/V\
1307,halte,halte,ADJ:obj:femi:sg,29,Adj,Adj,haut,'C/V\.C/(e)\
1308,chose,chose,NOM:obj:femi:sg,29,N,N,,'C/V\.C/(e)\
1309,ensemble,ensemble,ADV,29,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\
1310,faire,faire,VER:infi,29,Vinf,Vinf,faire,'C/V\.C/(e)\
1311,con,con,CON:subord,29,Sub,Sub,comme,C/V\
1312,de,de,PRE,29,Pre,Pre,de,C/(e)\
1313,la,la,DET:def:obj:femi:sg,29,Det,Det,le,C/V\
1314,rescholse,rescholse,NOM:obj:femi:sg,29,N,N,,C/V\.'C/V\.C/(e)\
1315,nostre,nostre,DET:poss:obj:masc:sg,29,Det,Det,notre,'C/V\.C/(e)\
1316,seignor,seignor,NOM:obj:masc:sg,29,N,N,,C/V\.'C/V\
1317,"""","""",PON:cit,29,Pnc,Pnc,,
1318,des,des,PREDET:de:obj:femi:pl,30,Pre+Det,Pre+Det,de.le,C/V\
1319,paroles,paroles,NOM:obj:femi:pl,30,N,N,,C/V\.'C/V\.C/e\
1320,que,que,PROCON,30,Qux,Qux,que,C/(e)\
1321,li,li,DET:def:suj:masc:sg,30,Det,Det,le,C/V\
1322,dux,dux,NOM:suj:masc:sg,30,N,N,,C/V\
1323,dist,dist,VER:simp:3:sg,30,Vfin,Vfin,dire,C/V\
1324,bones,bones,ADJ:obj:femi:pl,30,Adj,Adj,bon,'C/V\.C/e\
1325,et,et,CON:coord,30,Crd,Crd,et,/V\
1326,belles,belles,ADJ:obj:femi:pl,30,Adj,Adj,beau,'C/V\.C/e\
1327,ne,ne,PRO:clit,30,Neg,Neg$$,ne,C/(e)\
1328,vos,vos,PRO:pers:2:pl,30,Prn,Prn$$,vous,C/V\
1329,puis,puis,VER:pres:1:sg,30,Vfin,Vfin,pouvoir2,C/V\
1330,tout,tout,PRO:ind:obj:masc:sg,30,QIs,QIs,tout,C/V\
1331,raconter,raconter,VER:infi,30,Vinf,Vinf,raconter,C/V\.C/V\.'C/V\
1332,ensi,ensi,ADV,30,Adv,Adv,ainsi,/V\.'C/V\
1333,fina,fina,VER:simp:3:sg,30,Vfin,Vfin,finer,C/V\.'C/V\
1334,la,la,DET:def:suj:femi:sg,30,Det,Det,le,C/V\
1335,chose,chose,NOM:suj:femi:sg,30,N,N,,'C/V\.C/(e)\
1336,et,et,CON:coord,30,Crd,Crd,et,/V\
1337,de,de,PRE,30,Pre,Pre,de,C/(e)\
1338,faire,faire,VER:infi,30,Vinf,Vinf,faire,'C/V\.C/(e)\
1339,les,les,DET:def:obj:femi:pl,30,Det,Det,le,C/V\
1340,chartres,chartres,NOM:obj:femi:pl,30,N,N,,'C/V\.C/e\
1341,pristrent,pristrent,VER:simp:3:pl,30,Vfin,Vfin,prendre,'C/V\.C/e\
1342,l,l,DET:def:obj:masc:sg,30,Det,Det,le,C/\
1343,endemain,endemain,NOM:obj:masc:sg,30,N,N,,/V\.C/e\.'C/V\
1344,jor,jor,NOM:obj:masc:sg,30,N,N,,C/V\
1345,et,et,CON:coord,30,Crd,Crd,et,/V\
1346,furent,furent,VER:simp:3:pl,30,Vfin,Vfin,être,'C/V\.C/e\
1347,faites,faites,VER:pper:femi:pl,30,Vpp,Vpp,faire,'C/V\.C/e\
1348,et,et,CON:coord,30,Crd,Crd,et,/V\
1349,devisees,devisees,VER:pper:femi:pl,30,Vpp,Vpp,,C/V\.C/V\.'C/V\./e\
1350,quant,quant,ADV,30,Sub,Sub,quand,C/V\
1351,eles,eles,PRO:pers:suj:3:femi:pl,30,Prn,Prn$,elle,'/V\.C/e\
1352,furent,furent,VER:simp:3:pl,30,Vfin,Vfin,être,'C/V\.C/e\
1353,faites,faites,VER:pper:femi:pl,30,Vpp,Vpp,faire,'C/V\.C/e\
1354,si,si,PROCON,30,Adv,Adv,si4,C/V\
1355,fu,fu,VER:simp:3:sg,30,Vfin,Vfin,être,C/V\
1356,la,la,DET:def:suj:femi:sg,30,Det,Det,le,C/V\
1357,chose,chose,NOM:suj:femi:sg,30,N,N,,'C/V\.C/(e)\
1358,teue,teüe,VER:pper:femi:sg,30,Vpp,Vpp,taire,C/(V)\.'/V\./(e)\
1359,que,que,PROCON,30,Sub,Sub,que,C/(e)\
1360,on,on,PRO:invar,30,Prn,Prn$,on,/V\
1361,iroit,iroit,VER:cond:3:sg,30,Vfin,Vfin,aller,/V\.'C/V\
1362,en,en,PRO:clit,30,Pre,Pre,en,/V\
1363,babilloine,babilloine,NPR:obj:masc:sg,30,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1364,por,por,PRE,30,Pre,Pre,pour,C/V\
1365,ce,ce,PRO:invar,30,Prn,Prn,ce,C/(e)\
1366,que,que,PROCON,30,Sub,Sub,que,C/(e)\
1367,par,par,PRE,30,Pre,Pre,par,C/V\
1368,babilloine,babilloine,NPR:obj:masc:sg,30,N,N,,C/V\.C/V\.'C/V\.C/(e)\
1369,poroient,poroient,VER:cond:3:pl,30,Vfin,Vfin,pouvoir2,C/V\.'C/V\./e\
1370,miels,miels,ADV,30,Adv,Adv,mieux,C/V\
1371,les,les,DET:def:obj:masc:pl,30,Det,Det,le,C/V\
1372,turs,turs,NOM:obj:masc:pl,30,N,N,,C/V\
1373,destruire,destruire,VER:infi,30,Vinf,Vinf,détruire,C/V\.'C/V\.C/(e)\
1374,que,que,PROCON,30,Sub,Sub,que,C/(e)\
1375,par,par,PRE,30,Pre,Pre,par,C/V\
1376,altre,altre,ADJ:obj:femi:sg,30,Adj,Adj,autre,'/V\.C/(e)\
1377,terre,terre,NOM:obj:femi:sg,30,N,N,,'C/V\.C/(e)\
1378,et,et,CON:coord,30,Crd,Crd,et,/V\
1379,en,en,PRE,30,Pre,Pre,en,/V\
1380,oiance,oïance,NOM:obj:femi:sg,30,N,N,,/V\.'C/V\.C/(e)\
1381,fu,fu,VER:simp:3:sg,30,Vfin,Vfin,être,C/V\
1382,devisé,devisé,VER:pper:masc:sg,30,Vpp,Vpp,,C/V\.C/V\.'C/V\
1383,que,que,PROCON,30,Sub,Sub,que,C/(e)\
1384,en,en,PRO:invar,30,Prn,Prn$,on,/V\
1385,iroit,iroit,VER:cond:3:sg,30,Vfin,Vfin,aller,/V\.'C/V\
1386,outre,outre,ADV,30,PrA,PrA,outre2,'/V\.C/(e)\
1387,mer,mer,NOM:obj:femi:sg,30,N,N,,C/V\
1388,il,il,PRO:pers:suj:3:masc:sg:unb,30,Prn,Prn$,il,/V\
1389,estoit,estoit,VER:impf:3:sg,30,Vfin,Vfin,être,/V\.'C/V\
1390,adonques,adonques,ADV,30,Adv,Adv,adonc,/V\.'C/V\.C/e\
1391,quaresme,quaresme,NOM:suj:masc:sg,30,N,N,,C/V\.'C/V\.C/(e)\
1392,et,et,CON:coord,30,Crd,Crd,et,/V\
1393,fu,fu,VER:simp:3:sg,30,Vfin,Vfin,être,C/V\
1394,devisé,devisé,VER:pper:masc:sg,30,Vpp,Vpp,,C/V\.C/V\.'C/V\
1395,que,que,PROCON,30,Sub,Sub,que,C/(e)\
1396,de,de,PRE,30,Pre,Pre,de,C/(e)\
1397,sain,sain,ADJ:obj:masc:sg,30,Adj,Adj,,C/V\
1398,johan,johan,NPR:obj:masc:sg,30,N,N,,C/V\.'C/V\
1399,en,en,PRE,30,Pre,Pre,en,/V\
1400,un,un,DET:ndf:obj:masc:sg,30,QIs,QIs,un,/V\
1401,an,an,NOM:obj:masc:sg,30,N,N,,/V\
1402,qui,qui,PROCON,30,Qux,Qux,qui,C/V\
1403,fu,fu,VER:simp:3:sg,30,Vfin,Vfin,être,C/V\
1404,.m.,.m.,ADJ:card,30,QIs,QIs,mille,'C/V\.C/(e)\
1405,et,et,CON:coord,30,Crd,Crd,et,/V\
1406,.cc.,.cc.,ADJ:card,30,QIs,QIs,deux.cent,C/V\.'C/V\
1407,anz,anz,NOM:obj:masc:pl,30,N,N,,/V\
1408,et,et,CON:coord,30,Crd,Crd,et,/V\
1409,.ii.,.ii.,ADJ:card,30,QIs,QIs,deux,C/V\
1410,apres,aprés,PRE,30,PrA,PrA,après,/V\.'C/V\
1411,l,l,DET:def:obj:femi:sg,30,Det,Det,le,C/\
1412,incarnation,incarnation,NOM:obj:femi:sg,30,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\
1413,jesu,jesu,NPR:obj:masc:sg,30,N,N,,C/V\.'C/V\
1414,crist,crist,NPR:obj:masc:sg,30,N,N,,C/V\
1415,devoient,devoient,VER:impf:3:pl,30,Vfin,Vfin,devoir2,C/V\.'C/V\./e\
1416,li,li,DET:def:suj:masc:pl,30,Det,Det,le,C/V\
1417,baron,baron,NOM:suj:masc:pl,30,N,N,,C/V\.'C/V\
1418,et,et,CON:coord,30,Crd,Crd,et,/V\
1419,li,li,DET:def:suj:masc:pl,30,Det,Det,le,C/V\
1420,pelerin,pelerin,NOM:suj:masc:pl,30,N,N,,C/V\.C/e\.'C/V\
1421,estre,estre,VER:infi,30,Vinf,Vinf,être,'/V\.C/(e)\
1422,en,en,PRE,30,Pre,Pre,en,/V\
1423,venise,venise,NPR:obj:masc:sg,30,N,N,,C/V\.'C/V\.C/(e)\
1424,et,et,CON:coord,30,Crd,Crd,et,/V\
1425,li,li,DET:def:suj:masc:pl,30,Det,Det,le,C/V\
1426,vassial,vassial,NOM:suj:masc:pl,30,N,N,,C/V\.'C/V\
1427,appareillié,appareillié,VER:pper:masc:sg,30,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\
1428,contre,contre,PRE,30,PrA,PrA,contre3,'C/V\.C/(e)\
1429,als,als,PRO:pers:acc:3:masc:pl:bet,30,Prn,Prn,eux,/V\
1430,quant,quant,ADV,31,Sub,Sub,quand,C/V\
1431,eles,eles,PRO:pers:suj:3:femi:pl,31,Prn,Prn$,elle,'/V\.C/e\
1432,furent,furent,VER:simp:3:pl,31,Vfin,Vfin,être,'C/V\.C/e\
1433,faites,faites,VER:pper:femi:pl,31,Vpp,Vpp,faire,'C/V\.C/e\
1434,et,et,CON:coord,31,Crd,Crd,et,/V\
1435,saellees,saellees,VER:pper:femi:pl,31,Vpp,Vpp,sceller,C/V\.C/e\.'C/V\./e\
1436,si,si,PROCON,31,Adv,Adv,si4,C/V\
1437,furent,furent,VER:simp:3:pl,31,Vfin,Vfin,être,'C/V\.C/e\
1438,aportees,aportees,VER:pper:femi:pl,31,Vpp,Vpp,apporter,/V\.C/V\.'C/V\./e\
1439,devant,devant,PRE,31,PrA,PrA,devant,C/V\.'C/V\
1440,le,le,DET:def:obj:masc:sg,31,Det,Det,le,C/(e)\
1441,duc,duc,NOM:obj:masc:sg,31,N,N,,C/V\
1442,el,el,PREDET:en:obj:masc:sg,31,Pre+Det,Pre+Det,en.le,/V\
1443,grant,grant,ADJ:obj:masc:sg,31,Adj,Adj,grand,C/V\
1444,palais,palais,NOM:obj:masc:sg,31,N,N,,C/V\.'C/V\
1445,ou,ou,PROCON,31,Qux,Qux,où,/V\
1446,li,li,DET:def:suj:masc:sg,31,Det,Det,le,C/V\
1447,grant,grant,ADJ:suj:masc:sg,31,Adj,Adj,grand,C/V\
1448,conseil,conseil,NOM:suj:masc:sg,31,N,N,,C/V\.'C/V\
1449,ere,ere,VER:impf:3:sg,31,Vfin,Vfin,être,'/V\.C/(e)\
1450,et,et,CON:coord,31,Crd,Crd,et,/V\
1451,li,li,DET:def:suj:masc:sg,31,Det,Det,le,C/V\
1452,petiz,petiz,ADJ:suj:masc:sg,31,Adj,Adj,petit,C/V\.'C/V\
1453,et,et,CON:coord,31,Crd,Crd,et,/V\
1454,quant,quant,ADV,31,Sub,Sub,quand,C/V\
1455,li,li,DET:def:suj:masc:sg,31,Det,Det,le,C/V\
1456,dux,dux,NOM:suj:masc:sg,31,N,N,,C/V\
1457,lor,lor,PRO:pers:dat:3:pl,31,Prn,Prn$$,leur,C/V\
1458,livra,livra,VER:simp:3:sg,31,Vfin,Vfin,,C/V\.'C/V\
1459,les,les,DET:def:obj:femi:pl,31,Det,Det,le,C/V\
1460,soes,soes,ADJ:poss:obj:femi:pl,31,Adj,Adj,son4,'C/V\./e\
1461,chartres,chartres,NOM:obj:femi:pl,31,N,N,,'C/V\.C/e\
1462,si,si,PROCON,31,Adv,Adv,si4,C/V\
1463,s,s,PROCON,31,Prn,Prn$$,se,C/\
1464,agenoilla,agenoilla,VER:simp:3:sg,31,Vfin,Vfin,,/V\.C/e\.C/V\.'C/V\
1465,mult,mult,ADV,31,QIs,QIs,moult,C/V\
1466,plorant,plorant,VER:ppre,31,Vprs,Vprs,pleurer,C/V\.'C/V\
1467,et,et,CON:coord,31,Crd,Crd,et,/V\
1468,jura,jura,VER:simp:3:sg,31,Vfin,Vfin,jurer,C/V\.'C/V\
1469,sor,sor,PRE,31,PrA,PrA,sur,C/V\
1470,sainz,sainz,ADJ:obj:masc:pl,31,Adj,Adj,saint,C/V\
1471,a,a,PRE,31,Pre,Pre,à,/V\
1472,bone,bone,ADJ:obj:femi:sg,31,Adj,Adj,bon,'C/V\.C/(e)\
1473,foi,foi,NOM:obj:femi:sg,31,N,N,,C/V\
1474,a,a,PRE,31,Pre,Pre,à,/V\
1475,bien,bien,ADV,31,Adv,Adv,bien,C/V\
1476,tenir,tenir,VER:infi,31,Vinf,Vinf,tenir,C/V\.'C/V\
1477,les,les,DET:def:obj:masc:pl,31,Det,Det,le,C/V\
1478,convenz,convenz,NOM:obj:masc:pl,31,N,N,,C/V\.'C/V\
1479,qui,qui,PROCON,31,Qux,Qux,qui,C/V\
1480,erent,erent,VER:impf:3:pl,31,Vfin,Vfin,être,'/V\.C/e\
1481,es,es,PREDET:en:obj:femi:pl,31,Pre+Det,Pre+Det,en.le,/V\
1482,chartres,chartres,NOM:obj:femi:pl,31,N,N,,'C/V\.C/e\
1483,et,et,CON:coord,31,Crd,Crd,et,/V\
1484,tolz,tolz,DET:ind:suj:masc:sg,31,QIs,QIs,tout,C/V\
1485,ses,ses,DET:poss:suj:masc:sg,31,Det,Det,son4,C/V\
1486,conseils,conseils,NOM:suj:masc:sg,31,N,N,,C/V\.'C/V\
1487,aisi,aisi,ADV,31,Adv,Adv,aussi,/V\.'C/V\
1488,qui,qui,PROCON,31,Qux,Qux,qui,C/V\
1489,ere,ere,VER:impf:3:sg,31,Vfin,Vfin,être,'/V\.C/(e)\
1490,de,de,PRE,31,Pre,Pre,de,C/(e)\
1491,.xl.,.xl.,ADJ:card,31,QIs,QIs,quarante,C/V\.'C/V\.C/(e)\
1492,.vi.,.vi.,ADJ:card,31,QIs,QIs,six,C/V\
1493,et,et,CON:coord,31,Crd,Crd,et,/V\
1494,li,li,DET:def:suj:masc:pl,31,Det,Det,le,C/V\
1495,message,message,NOM:suj:masc:pl,31,N,N,,C/V\.'C/V\.C/(e)\
1496,rejurerent,rejurerent,VER:simp:3:pl,31,Vfin,Vfin,,C/V\.C/V\.'C/V\.C/e\
1497,les,les,DET:def:obj:femi:pl,31,Det,Det,le,C/V\
1498,lor,lor,DET:poss:obj:femi:pl,31,Det,Det,leur2,C/V\
1499,chartres,chartres,NOM:obj:femi:pl,31,N,N,,'C/V\.C/e\
1500,a,a,PRE,31,Pre,Pre,à,/V\
1501,tenir,tenir,VER:infi,31,Vinf,Vinf,tenir,C/V\.'C/V\
1502,et,et,CON:coord,31,Crd,Crd,et,/V\
1503,les,les,DET:def:obj:masc:pl,31,Det,Det,le,C/V\
1504,sairemenz,sairemenz,NOM:obj:masc:pl,31,N,N,,C/V\.C/e\.'C/V\
1505,a,a,PRE,31,Pre,Pre,à,/V\
1506,lor,lor,DET:poss:obj:masc:pl,31,Det,Det,leur2,C/V\
1507,seingnors,seingnors,NOM:obj:masc:pl,31,N,N,,C/V\.'C/V\
1508,et,et,CON:coord,31,Crd,Crd,et,/V\
1509,les,les,DET:def:obj:masc:pl,31,Det,Det,le,C/V\
1510,lor,lor,PRO:poss:obj:masc:pl,31,Adj,Adj,leur2,C/V\
1511,que,que,PROCON,31,Sub,Sub,que,C/(e)\
1512,il,il,PRO:pers:suj:3:masc:pl,31,Prn,Prn$,il,/V\
1513,les,les,PRO:pers:acc:3:masc:pl,31,Prn,Prn$$,le,C/V\
1514,tenroient,tenroient,VER:cond:3:pl,31,Vfin,Vfin,tenir,C/V\.'C/V\./e\
1515,a,a,PRE,31,Pre,Pre,à,/V\
1516,bone,bone,ADJ:obj:femi:sg,31,Adj,Adj,bon,'C/V\.C/(e)\
1517,foi,foi,NOM:obj:femi:sg,31,N,N,,C/V\
1518,sachiez,sachiez,VER:impe:2:pl,31,Vfin,Vfin,savoir,C/V\.'C/V\
1519,que,que,PROCON,31,Sub,Sub,que,C/(e)\
1520,la,la,ADV,31,Adv,Adv,là,C/V\
1521,ot,ot,VER:simp:3:sg,31,Vfin,Vfin,avoir,/V\
1522,mainte,mainte,DET:ind:obj:femi:sg,31,QIs,QIs,maint,'C/V\.C/(e)\
1523,lerme,lerme,NOM:obj:femi:sg,31,N,N,,'C/V\.C/(e)\
1524,ploree,ploree,VER:pper:femi:sg,31,Vpp,Vpp,pleurer,C/V\.'C/V\./(e)\
1525,de,de,PRE,31,Pre,Pre,de,C/(e)\
1526,pitie,pitié,NOM:obj:femi:sg,31,N,N,,C/V\.'C/V\
1527,et,et,CON:coord,31,Crd,Crd,et,/V\
1528,maintenant,maintenant,ADV,31,Adv,Adv,maintenant,C/V\.C/e\.'C/V\
1529,envoierent,envoierent,VER:simp:3:pl,31,Vfin,Vfin,envoyer,/V\.C/V\.'C/V\.C/e\
1530,lor,lor,DET:poss:obj:masc:pl,31,Det,Det,leur2,C/V\
1531,messages,messages,NOM:obj:masc:pl,31,N,N,,C/V\.'C/V\.C/e\
1532,l,l,DET:def:suj:femi:sg,31,Det,Det,le,C/\
1533,une,une,DET:ndf:suj:femi:sg,31,QIs,QIs,un,'/V\.C/(e)\
1534,partie,partie,NOM:suj:femi:sg,31,N,N,,C/V\.'C/V\./(e)\
1535,et,et,CON:coord,31,Crd,Crd,et,/V\
1536,l,l,DET:def:suj:femi:sg,31,Det,Det,le,C/\
1537,autre,autre,ADJ:suj:femi:sg,31,Adj,Adj,autre,'/V\.C/(e)\
1538,a,a,PRE,31,Pre,Pre,à,/V\
1539,rome,rome,NPR:obj:masc:sg,31,N,N,,'C/V\.C/(e)\
1540,a,a,PRE,31,Pre,Pre,à,/V\
1541,l,l,DET:def:obj:masc:sg,31,Det,Det,le,C/\
1542,apostoile,apostoile,NOM:obj:masc:sg,31,N,N,,/V\.C/V\.'C/V\.C/(e)\
1543,innocent,innocent,NPR:obj:masc:sg,31,N,N,,/V\.C/V\.'C/V\
1544,por,por,PRE,31,Pre,Pre,pour,C/V\
