wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified
467,72,2,oient,oient,72,Vfin,Vfin,ouïr,'/V\./e\
468,72,3,enviz,enviz,72,Adv,Adv,envis,/V\.'C/V\
469,72,4,teil,teil,72,Adj,Adj,tel,C/V\
470,72,5,novele,novele,72,N,N,,C/V\.'C/V\.C/(e)\
471,72,6,",",",",72,Pnc,Pnc,,
472,73,1,Et,et,73,Crd,Crd,et,/V\
473,73,2,si,si,73,Adv,Adv,si4,C/V\
474,73,3,ne,ne,73,Neg,Neg$$,ne,C/(e)\
475,73,4,sevent,sevent,73,Vfin,Vfin,savoir,'C/V\.C/e\
476,73,5,por,por,73,Pre,Pre,pour,C/V\
477,73,6,quoi,quoi,73,Qux,Qux,que,C/V\
478,73,7,c',c',73,Prn,Prn$,ce,C/\
479,73,8,est,est,73,Vfin,Vfin,être,/V\
480,74,1,Q',q',74,Qux,Qux,que,C/\
481,74,2,il,il,74,Prn,Prn$,il,/V\
482,74,3,lor,lor,74,Prn,Prn$$,leur,C/V\
483,74,4,desplait,desplait,74,Vfin,Vfin,déplaire,C/V\.'C/V\
484,74,5,",",",",74,Pnc,Pnc,,
485,74,6,mais,mais,74,Crd,Crd,mais,C/V\
486,74,7,il,il,74,Prn,Prn$,il,/V\
487,74,8,lor,lor,74,Prn,Prn$$,leur,C/V\
488,74,9,nest,nest,74,Vfin,Vfin,naître,C/V\
489,75,1,De,de,75,Pre,Pre,de,C/(e)\
490,75,2,nature,nature,75,N,N,,C/V\.'C/V\.C/(e)\
491,75,3,qui,qui,75,Qux,Qux,qui,C/V\
492,75,4,paz,paz,75,Neg,Neg,pas,C/V\
493,75,5,ne,ne,75,Neg,Neg$$,ne,C/(e)\
494,75,6,doit,doit,75,Vfin,Vfin,devoir2,C/V\
495,76,1,Voloir,voloir,76,Vinf,Vinf,vouloir,C/V\.'C/V\
496,76,2,chose,chose,76,N,N,,'C/V\.C/(e)\
497,76,3,ou,ou,76,Qux,Qux,où,/V\
498,76,4,ele,ele,76,Prn,Prn$,elle,'/V\.C/(e)\
499,76,5,n',n',76,Neg,Neg$$,ne,C/\
500,76,6,ait,ait,76,Vfin,Vfin,avoir,/V\
501,76,7,droit,droit,76,N,N,droit,C/V\
502,76,8,.,.,76,Pnc,Pnc,,
503,77,1,Ce,ce,77,Sub,Sub,si3,C/(e)\
504,77,2,clerc,clerc,77,N,N,,C/V\
505,77,3,estoient,estoient,77,Vfin,Vfin,être,/V\.'C/V\./e\
506,77,4,par,par,77,Pre,Pre,par,C/V\
507,77,5,rason,rason,77,N,N,,C/V\.'C/V\
508,77,6,",",",",77,Pnc,Pnc,,
509,78,1,Ja,ja,78,Adv,Adv,jà,C/V\
510,78,2,honte,honte,78,N,N,,'C/V\.C/(e)\
511,78,3,n',n',78,Neg,Neg$$,ne,C/\
512,78,4,avroient,avroient,78,Vfin,Vfin,avoir,/V\.'C/V\./e\
513,78,5,dou,dou,78,Pre+Det,Pre+Det,de.le,C/V\
514,78,6,non,non,78,N,N,,C/V\
515,78,7,.,.,78,Pnc,Pnc,,
516,79,1,Clers,clers,79,N,N,,C/V\
517,79,2,est,est,79,Vfin,Vfin,être,/V\
518,79,3,li,li,79,Det,Det,le,C/V\
519,79,4,plus,plus,79,Adv,Adv,plus,C/V\
520,79,5,haus,haus,79,Adj,Adj,haut,C/V\
521,79,6,nons,nons,79,N,N,,C/V\
522,79,7,qui,qui,79,Qux,Qux,qui,C/V\
523,79,8,soit,soit,79,Vfin,Vfin,être,C/V\
524,80,1,A,a,80,Pre,Pre,à,/V\
525,80,2,home,home,80,N,N,,'/V\.C/(e)\
526,80,3,qui,qui,80,Qux,Qux,qui,C/V\
527,80,4,lo,lo,80,Det,Det,le,C/(e)\
528,80,5,sens,sens,80,N,N,,C/V\
529,80,6,avroit,avroit,80,Vfin,Vfin,avoir,/V\.'C/V\
530,80,7,",",",",80,Pnc,Pnc,,
531,81,1,Mais,mais,81,Crd,Crd,mais,C/V\
532,81,2,la,la,81,Det,Det,le,C/V\
533,81,3,folie,folie,81,N,N,,C/V\.'C/V\./(e)\
534,81,4,q',q',81,Qux,Qux,que,C/\
535,81,5,en,en,81,Pre,Pre,en,/V\
536,81,6,oux,oux,81,Prn,Prn,le,/V\
537,81,7,est,est,81,Vfin,Vfin,être,/V\
538,82,1,Lor,lor,82,Prn,Prn$$,leur,C/V\
539,82,2,fait,fait,82,Vfin,Vfin,faire,C/V\
540,82,3,que,que,82,Sub,Sub,que,C/(e)\
541,82,4,li,li,82,Det,Det,le,C/V\
542,82,5,nons,nons,82,N,N,,C/V\
543,82,6,lor,lor,82,Prn,Prn$$,leur,C/V\
544,82,7,desplest,desplest,82,Vfin,Vfin,déplaire,C/V\.'C/V\
545,82,8,.,.,82,Pnc,Pnc,,
546,83,1,Qui,qui,83,Qux,Qux,qui,C/V\
547,83,2,lo,lo,83,Det,Det,le,C/(e)\
548,83,3,droit,droit,83,Adj,Adj,droit2,C/V\
549,83,4,fol,fol,83,Adj,Adj,fou,C/V\
550,83,5,apele,apele,83,Vfin,Vfin,appeler,/V\.'C/V\.C/(e)\
551,83,6,sage,sage,83,Adj,Adj,sage,'C/V\.C/(e)\
552,84,1,Se,se,84,Adv,Adv,si4,C/(e)\
553,84,2,li,li,84,Prn,Prn$$,li,C/V\
554,84,3,reprueve,reprueve,84,Vfin,Vfin,,C/V\.'C/V\.C/(e)\
555,84,4,son,son,84,Det,Det,son4,C/V\
556,84,5,folage,folage,84,Adj,Adj,,C/V\.'C/V\.C/(e)\
557,84,6,;,;,84,Pnc,Pnc,,
558,85,1,Ausi,ausi,85,Adv,Adv,aussi,/V\.'C/V\
559,85,2,qui,qui,85,Qux,Qux,qui,C/V\
560,85,3,clerc,clerc,85,N,N,,C/V\
561,85,4,l',l',85,Det,Det,le,C/\
562,85,5,ome,ome,85,N,N,,'/V\.C/(e)\
563,85,6,a,a,85,Pre,Pre,à,/V\
564,85,7,tort,tort,85,N,N,,C/V\
565,85,8,clame,clame,85,Vfin,Vfin,clamer,'C/V\.C/(e)\
566,85,9,",",",",85,Pnc,Pnc,,
567,86,1,Triste,triste,86,Adj,Adj,triste,'C/V\.C/(e)\
568,86,2,en,en,86,Prn,Prn$$,en2,/V\
569,86,3,est,est,86,Vfin,Vfin,être,/V\
570,86,4,la,la,86,Det,Det,le,C/V\
571,86,5,non,non,86,Neg,Neg,ne,C/V\
572,86,6,sachanz,sachanz,86,Vprs,Vprs,savoir,C/V\.'C/V\
573,86,7,arme,arme,86,N,N,,'/V\.C/(e)\
574,86,8,.,.,86,Pnc,Pnc,,
575,87,1,Qui,qui,87,Qux,Qux,qui,C/V\
576,87,2,rien,rien,87,N,N,rien,C/V\
577,87,3,n',n',87,Neg,Neg$$,ne,C/\
578,87,4,aprent,aprent,87,Vfin,Vfin,apprendre,/V\.'C/V\
579,87,5,nul,nul,87,QIs,QIs,nul,C/V\
580,87,6,bien,bien,87,Adv,Adv,bien,C/V\
581,87,7,ne,ne,87,Neg,Neg$$,ne,C/(e)\
582,87,8,seit,seit,87,Vfin,Vfin,savoir,C/V\
583,87,9,",",",",87,Pnc,Pnc,,
584,88,1,Por,por,88,Pre,Pre,pour,C/V\
585,88,2,quoi,quoi,88,Qux,Qux,que,C/V\
586,88,3,toute,toute,88,QIs,QIs,tout,'C/V\.C/(e)\
587,88,4,science,science,88,N,N,,C/V\.'C/V\.C/(e)\
588,88,5,het,het,88,Vfin,Vfin,haïr,C/V\
589,88,6,.,.,88,Pnc,Pnc,,
590,89,1,Ment,ment,89,N,N,,C/V\
591,89,2,sont,sont,89,Vfin,Vfin,être,C/V\
592,89,3,qui,qui,89,Qux,Qux,qui,C/V\
593,89,4,blasment,blasment,89,Vfin,Vfin,,'C/V\.C/e\
594,89,5,autrui,autrui,89,Adj,Adj,autrui,/V\.'C/V\
595,89,6,bien,bien,89,N,N,bien,C/V\
596,90,1,Por,por,90,Pre,Pre,pour,C/V\
597,90,2,quoi,quoi,90,Qux,Qux,que,C/V\
598,90,3,?,?,90,Pnc,Pnc,,
599,90,4,q',q',90,Sub,Sub,que,C/\
600,90,5,il,il,90,Prn,Prn$,il,/V\
601,90,6,nen,nen,90,Neg,Neg$$,ne,C/V\
602,90,7,entendent,entendent,90,Vfin,Vfin,entendre,/V\.'C/V\.C/e\
603,90,8,rien,rien,90,N,N,rien,C/V\
604,91,1,Ce,ce,91,Prn,Prn,ce,C/(e)\
605,91,2,q',q',91,Qux,Qux,que,C/\
606,91,3,il,il,91,Prn,Prn$,il,/V\
607,91,4,cuident,cuident,91,Vfin,Vfin,cuider,'C/V\.C/e\
608,91,5,savoir,savoir,91,Vinf,Vinf,savoir,C/V\.'C/V\
609,91,6,",",",",91,Pnc,Pnc,,
610,91,7,ce,ce,91,Prn,Prn,ce,C/(e)\
611,91,8,prisent,prisent,91,Vfin,Vfin,priser,'C/V\.C/e\
612,91,9,",",",",91,Pnc,Pnc,,
613,92,1,Et,et,92,Crd,Crd,et,/V\
614,92,2,ce,ce,92,Prn,Prn,ce,C/(e)\
615,92,3,q',q',92,Qux,Qux,que,C/\
616,92,4,il,il,92,Prn,Prn$,il,/V\
617,92,5,ne,ne,92,Neg,Neg$$,ne,C/(e)\
618,92,6,sevent,sevent,92,Vfin,Vfin,savoir,'C/V\.C/e\
619,92,7,desprisent,desprisent,92,Vfin,Vfin,,C/V\.'C/V\.C/e\
620,93,1,Por,por,93,Pre,Pre,pour,C/V\
621,93,2,excuser,excuser,93,Vinf,Vinf,,/V\.C/V\.'C/V\
622,93,3,lor,lor,93,Det,Det,leur2,C/V\
623,93,4,non,non,93,Neg,Neg,ne,C/V\
624,93,5,savoir,savoir,93,Vinf,Vinf,savoir,C/V\.'C/V\
625,94,1,Blament,blament,94,Vfin,Vfin,,'C/V\.C/e\
626,94,2,plusor,plusor,94,QIs,QIs,plusieurs,C/V\.'C/V\
627,94,3,autrui,autrui,94,Adj,Adj,autrui,/V\.'C/V\
628,94,4,savoir,savoir,94,N,N,savoir,C/V\.'C/V\
629,94,5,;,;,94,Pnc,Pnc,,
630,95,1,Mès,més,95,Crd,Crd,mais,C/V\
631,95,2,cil,cil,95,Dem,Dem,cil,C/V\
632,95,3,qui,qui,95,Qux,Qux,qui,C/V\
633,95,4,desprise,desprise,95,Vfin,Vfin,,C/V\.'C/V\.C/(e)\
634,95,5,autrui,autrui,95,Adj,Adj,autrui,/V\.'C/V\
635,95,6,bien,bien,95,N,N,bien,C/V\
636,96,1,Prueve,prueve,96,Vfin,Vfin,,'C/V\.C/(e)\
637,96,2,tantost,tantost,96,Adv,Adv,tantôt,C/V\.'C/V\
638,96,3,q',q',96,Sub,Sub,que,C/\
639,96,4,il,il,96,Prn,Prn$,il,/V\
640,96,5,ne,ne,96,Neg,Neg$$,ne,C/(e)\
641,96,6,seit,seit,96,Vfin,Vfin,savoir,C/V\
642,96,7,rien,rien,96,N,N,rien,C/V\
643,96,8,",",",",96,Pnc,Pnc,,
644,97,1,Car,car,97,Crd,Crd,car,C/V\
645,97,2,nus,nus,97,QIs,QIs,nul,C/V\
646,97,3,hom,hom,97,N,N,,/V\
647,97,4,ne,ne,97,Neg,Neg$$,ne,C/(e)\
648,97,5,puet,puet,97,Vfin,Vfin,pouvoir2,C/V\
649,97,6,chose,chose,97,N,N,,'C/V\.C/(e)\
650,97,7,aprendre,aprendre,97,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\
651,98,1,Ou,ou,98,Qux,Qux,où,/V\
652,98,2,aucun,aucun,98,QIs,QIs,aucun,/V\.'C/V\
653,98,3,bien,bien,98,Adv,Adv,bien,C/V\
654,98,4,ne,ne,98,Neg,Neg$$,ne,C/(e)\
655,98,5,puisse,puisse,98,Vfin,Vfin,pouvoir2,'C/V\.C/(e)\
656,98,6,aprendre,aprendre,98,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\
657,98,7,.,.,98,Pnc,Pnc,,
658,99,1,Uns,uns,99,QIs,QIs,un,/V\
659,99,2,rois,rois,99,N,N,,C/V\
660,99,3,d',d',99,Pre,Pre,de,C/\
661,99,4,Egipte,egipte,99,N,N,,/V\.'C/V\.C/(e)\
662,99,5,qui,qui,99,Qux,Qux,qui,C/V\
663,99,6,ot,ot,99,Vfin,Vfin,avoir,/V\
664,99,7,nom,nom,99,N,N,,C/V\
665,100,1,Tholomex,tholomex,100,N,N,,C/V\.C/V\.'C/V\
666,100,2,",",",",100,Pnc,Pnc,,
667,100,3,clers,clers,100,N,N,,C/V\
668,100,4,de,de,100,Pre,Pre,de,C/(e)\
669,100,5,haut,haut,100,Adj,Adj,haut,C/V\
670,100,6,renom,renom,100,N,N,,C/V\.'C/V\
671,100,7,",",",",100,Pnc,Pnc,,
672,101,1,Escrit,escrit,101,Vpp,Vpp,écrire,/V\.'C/V\
673,101,2,en,en,101,Pre,Pre,en,/V\
674,101,3,.j.,.j.,101,QIs,QIs,un,/V\
675,101,4,livre,livre,101,N,N,,'C/V\.C/(e)\
676,101,5,q',q',101,Qux,Qux,que,C/\
677,101,6,il,il,101,Prn,Prn$,il,/V\
678,101,7,fist,fist,101,Vfin,Vfin,faire,C/V\
679,102,1,Paroles,paroles,102,N,N,,C/V\.'C/V\.C/e\
680,102,2,teles,teles,102,Adj,Adj,tel,'C/V\.C/e\
681,102,3,ou,ou,102,Qux,Qux,où,/V\
682,102,4,il,il,102,Prn,Prn$,il,/V\
683,102,5,dist,dist,102,Vfin,Vfin,dire,C/V\
684,102,6,:,:,102,Pnc,Pnc,,
685,103,1,Bien,bien,103,Adv,Adv,bien,C/V\
686,103,2,s',s',103,Prn,Prn$$,se,C/\
687,103,3,antent,antent,103,Vfin,Vfin,entendre,/V\.'C/V\
688,103,4,qui,qui,103,Qux,Qux,qui,C/V\
689,103,5,sa,sa,103,Det,Det,son4,C/V\
690,103,6,langue,langue,103,N,N,,'C/V\.C/(e)\
691,103,7,tient,tient,103,Vfin,Vfin,tenir,C/V\
692,104,1,Fors,fors,104,PrA,PrA,hors,C/V\
693,104,2,qant,qant,104,Sub,Sub,quand,C/V\
694,104,3,de,de,104,Pre,Pre,de,C/(e)\
695,104,4,Dieu,dieu,104,N,N,,C/V\
696,104,5,parler,parler,104,Vinf,Vinf,parler,C/V\.'C/V\
697,104,6,convient,convient,104,Vfin,Vfin,convenir,C/V\.'C/V\
698,104,7,.,.,104,Pnc,Pnc,,
699,105,1,Fox,fox,105,Adj,Adj,fou,C/V\
700,105,2,est,est,105,Vfin,Vfin,être,/V\
701,105,3,qui,qui,105,Qux,Qux,qui,C/V\
702,105,4,n',n',105,Neg,Neg$$,ne,C/\
703,105,5,entent,entent,105,Vfin,Vfin,entendre,/V\.'C/V\
704,105,6,son,son,105,Det,Det,son4,C/V\
705,105,7,pooir,pooir,105,N,N,pouvoir,C/V\.'C/V\
706,105,8,",",",",105,Pnc,Pnc,,
707,106,1,Qex,qex,106,Qux,Qux,quel,C/V\
708,106,2,il,il,106,Prn,Prn$,il,/V\
709,106,3,est,est,106,Vfin,Vfin,être,/V\
710,106,4,et,et,106,Crd,Crd,et,/V\
711,106,5,q',q',106,Qux,Qux,que,C/\
712,106,6,il,il,106,Prn,Prn$,il,/V\
713,106,7,puet,puet,106,Vfin,Vfin,pouvoir2,C/V\
714,106,8,valoir,valoir,106,Vinf,Vinf,valoir,C/V\.'C/V\
715,106,9,.,.,106,Pnc,Pnc,,
716,107,1,Li,li,107,Det,Det,le,C/V\
717,107,2,hom,hom,107,N,N,,/V\
718,107,3,q',q',107,Qux,Qux,que,C/\
719,107,4,a,a,107,Pre,Pre,à,/V\
720,107,5,soi,soi,107,Prn,Prn,soi,C/V\
721,107,6,meïsme,meisme,107,Adj,Adj,même,C/(V)\.'/V\.C/(e)\
722,107,7,plait,plait,107,Vfin,Vfin,plaire,C/V\
723,108,1,A,a,108,Pre,Pre,à,/V\
724,108,2,Deu,deu,108,N,N,,C/V\
725,108,3,et,et,108,Crd,Crd,et,/V\
726,108,4,a,a,108,Pre,Pre,à,/V\
727,108,5,monde,monde,108,N,N,,'C/V\.C/(e)\
728,108,6,desplait,desplait,108,Vfin,Vfin,déplaire,C/V\.'C/V\
729,108,7,.,.,108,Pnc,Pnc,,
730,109,1,En,en,109,Pre,Pre,en,/V\
731,109,2,mal,mal,109,N,N,mal,C/V\
732,109,3,sofrir,sofrir,109,Vinf,Vinf,souffrir,C/V\.'C/V\
733,109,4,doies,doies,109,Vfin,Vfin,devoir2,'C/V\./e\
734,109,5,entendre,entendre,109,Vinf,Vinf,entendre,/V\.'C/V\.C/(e)\
735,110,1,Purgement,purgement,110,N,N,,C/V\.C/e\.'C/V\
736,110,2,des,des,110,Pre+Det,Pre+Det,de.le,C/V\
737,110,3,biens,biens,110,N,N,bien,C/V\
738,110,4,Deu,deu,110,N,N,,C/V\
739,110,5,atendre,atendre,110,Vinf,Vinf,attendre,/V\.'C/V\.C/(e)\
740,110,6,.,.,110,Pnc,Pnc,,
741,111,1,Conpainz,conpainz,111,N,N,,C/V\.'C/V\
742,111,2,a,a,111,Pre,Pre,à,/V\
743,111,3,bon,bon,111,Adj,Adj,bon,C/V\
744,111,4,entendement,entendement,111,N,N,,/V\.C/V\.C/e\.'C/V\
745,112,1,Est,est,112,Vfin,Vfin,être,/V\
746,112,2,cil,cil,112,Dem,Dem,cil,C/V\
747,112,3,qui,qui,112,Qux,Qux,qui,C/V\
748,112,4,volentiers,volentiers,112,Adv,Adv,volentiers,C/V\.C/V\.'C/V\
749,112,5,aprent,aprent,112,Vfin,Vfin,apprendre,/V\.'C/V\
750,112,6,.,.,112,Pnc,Pnc,,
751,113,1,N',n',113,Neg,Neg$$,ne,C/\
752,113,2,est,est,113,Vfin,Vfin,être,/V\
753,113,3,mie,mie,113,Neg,Neg,mie3,'C/V\./(e)\
754,113,4,mors,mors,113,Vpp,Vpp,mourir,C/V\
755,113,5,qui,qui,113,Qux,Qux,qui,C/V\
756,113,6,bien,bien,113,Adv,Adv,bien,C/V\
757,113,7,raconte,raconte,113,Vfin,Vfin,raconter,C/V\.'C/V\.C/(e)\
758,113,8,",",",",113,Pnc,Pnc,,
759,114,1,Ne,ne,114,Crd,Crd,ne2,C/(e)\
760,114,2,cil,cil,114,Dem,Dem,cil,C/V\
761,114,3,povres,povres,114,Adj,Adj,pauvre,'C/V\.C/e\
762,114,4,qui,qui,114,Qux,Qux,qui,C/V\
763,114,5,sen,sen,114,Det,Det,son4,C/V\
764,114,6,senz,senz,114,N,N,,C/V\
765,114,7,donte,donte,114,Vfin,Vfin,,'C/V\.C/(e)\
766,114,8,.,.,114,Pnc,Pnc,,
767,115,1,Qui,qui,115,Qux,Qux,qui,C/V\
768,115,2,plus,plus,115,Adv,Adv,plus,C/V\
769,115,3,s',s',115,Prn,Prn$$,se,C/\
770,115,4,umelie,umelie,115,Vfin,Vfin,,/V\.C/e\.'C/V\./(e)\
771,115,5,entre,entre,115,PrA,PrA,entre,'/V\.C/(e)\
772,115,6,sages,sages,115,Adj,Adj,sage,'C/V\.C/e\
773,116,1,Plus,plus,116,Adv,Adv,plus,C/V\
774,116,2,i,i,116,Prn,Prn$$,y2,/V\
775,116,3,aprent,aprent,116,Vfin,Vfin,apprendre,/V\.'C/V\
776,116,4,de,de,116,Pre,Pre,de,C/(e)\
777,116,5,bons,bons,116,Adj,Adj,bon,C/V\
778,116,6,usages,usages,116,N,N,,/V\.'C/V\.C/e\
779,116,7,.,.,116,Pnc,Pnc,,
780,117,1,N',n',117,Neg,Neg$$,ne,C/\
781,117,2,aies,aies,117,Vfin,Vfin,avoir,'/V\./e\
782,117,3,cure,cure,117,N,N,,'C/V\.C/(e)\
783,117,4,de,de,117,Pre,Pre,de,C/(e)\
784,117,5,rason,rason,117,N,N,,C/V\.'C/V\
785,117,6,rendre,rendre,117,Vinf,Vinf,rendre,'C/V\.C/(e)\
786,118,1,Fors,fors,118,PrA,PrA,hors,C/V\
787,118,2,cex,cex,118,Dem,Dem,cil,C/V\
788,118,3,qu',qu',118,Qux,Qux,que,C/\
789,118,4,a,a,118,Pre,Pre,à,/V\
790,118,5,toi,toi,118,Prn,Prn,toi,C/V\
791,118,6,quierent,quierent,118,Vfin,Vfin,quérir,'C/V\.C/e\
792,118,7,aprendre,aprendre,118,Vinf,Vinf,apprendre,/V\.'C/V\.C/(e)\
793,118,8,.,.,118,Pnc,Pnc,,
794,119,1,Petite,petite,119,Adj,Adj,petit,C/V\.'C/V\.C/(e)\
795,119,2,maisons,maisons,119,N,N,,C/V\.'C/V\
796,119,3,a,a,119,Pre,Pre,à,/V\
797,119,4,po,po,119,Adv,Adv,peu,C/V\
798,119,5,terre,terre,119,N,N,,'C/V\.C/(e)\
799,119,6,",",",",119,Pnc,Pnc,,
800,120,1,Mendre,mendre,120,Adj,Adj,mineur,'C/V\.C/(e)\
801,120,2,dolor,dolor,120,N,N,,C/V\.'C/V\
802,120,3,et,et,120,Crd,Crd,et,/V\
803,120,4,maindre,maindre,120,Adj,Adj,mineur,'C/V\.C/(e)\
804,120,5,guerre,guerre,120,N,N,,'C/V\.C/(e)\
805,120,6,.,.,120,Pnc,Pnc,,
806,121,1,Plus,plus,121,Adv,Adv,plus,C/V\
807,121,2,liez,liez,121,Adj,Adj,lié,C/V\
808,121,3,doies,doies,121,Vfin,Vfin,devoir2,'C/V\./e\
809,121,4,estre,estre,121,Vinf,Vinf,être,'/V\.C/(e)\
810,121,5,de,de,121,Pre,Pre,de,C/(e)\
811,121,6,taire,taire,121,Vinf,Vinf,taire,'C/V\.C/(e)\
812,122,1,.J.,.j.,122,QIs,QIs,un,/V\
813,122,2,mal,mal,122,N,N,mal,C/V\
814,122,3,que,que,122,Sub,Sub,que,C/(e)\
815,122,4,d',d',122,Pre,Pre,de,C/\
816,122,5,un,un,122,QIs,QIs,un,/V\
817,122,6,bien,bien,122,N,N,bien,C/V\
818,122,7,a,a,122,Pre,Pre,à,/V\
819,122,8,retraire,retraire,122,Vinf,Vinf,retraire,C/V\.'C/V\.C/(e)\
820,122,9,.,.,122,Pnc,Pnc,,
821,123,1,Iriez,iriez,123,Vfin,Vfin,aller,/V\.'C/V\
822,123,2,te,te,123,Prn,Prn$$,te,C/(e)\
823,123,3,garde,garde,123,Vfin,Vfin,garder,'C/V\.C/(e)\
824,123,4,de,de,123,Pre,Pre,de,C/(e)\
825,123,5,pechier,pechier,123,Vinf,Vinf,,C/V\.'C/V\
826,123,6,",",",",123,Pnc,Pnc,,
827,124,1,Au,au,124,Pre+Det,Pre+Det,à.le,/V\
828,124,2,feble,feble,124,Adj,Adj,,'C/V\.C/(e)\
829,124,3,t',t',124,Prn,Prn$$,te,C/\
830,124,4,espargne,espargne,124,N,N,,/V\.'C/V\.C/(e)\
831,124,5,a,a,124,Pre,Pre,à,/V\
832,124,6,vengier,vengier,124,Vinf,Vinf,,C/V\.'C/V\
833,124,7,.,.,124,Pnc,Pnc,,
834,125,1,Li,li,125,Det,Det,le,C/V\
835,125,2,sages,sages,125,Adj,Adj,sage,'C/V\.C/e\
836,125,3,hom,hom,125,N,N,,/V\
837,125,4,ne,ne,125,Crd,Crd,ne2,C/(e)\
838,125,5,li,li,125,Det,Det,le,C/V\
839,125,6,decreit,decreit,125,N,N,,C/V\.'C/V\
840,126,1,Ne,ne,126,Neg,Neg$$,ne,C/(e)\
841,126,2,revelent,revelent,126,Vfin,Vfin,,C/V\.'C/V\.C/e\
842,126,3,paz,paz,126,Neg,Neg,pas,C/V\
843,126,4,lor,lor,126,Det,Det,leur2,C/V\
844,126,5,secreit,secreit,126,N,N,,C/V\.'C/V\
845,126,6,.,.,126,Pnc,Pnc,,
846,127,1,Qui,qui,127,Qux,Qux,qui,C/V\
847,127,2,ne,ne,127,Neg,Neg$$,ne,C/(e)\
848,127,3,se,se,127,Prn,Prn$$,se,C/(e)\
849,127,4,chastie,chastie,127,Vfin,Vfin,,C/V\.'C/V\./(e)\
850,127,5,d',d',127,Pre,Pre,de,C/\
851,127,6,autrui,autrui,127,Adj,Adj,autrui,/V\.'C/V\
852,128,1,Autres,autres,128,Adj,Adj,autre,'/V\.C/e\
853,128,2,se,se,128,Prn,Prn$$,se,C/(e)\
854,128,3,chastie,chastie,128,Vfin,Vfin,,C/V\.'C/V\./(e)\
855,128,4,de,de,128,Pre,Pre,de,C/(e)\
856,128,5,lui,lui,128,Prn,Prn,lui,C/V\
857,128,6,.,.,128,Pnc,Pnc,,
858,129,1,Sexultez,sexultez,129,N,N,,C/V\.C/V\.'C/V\
859,129,2,sole,sole,129,Adj,Adj,seul,'C/V\.C/(e)\
860,129,3,oste,oste,129,Vfin,Vfin,ôter,'/V\.C/(e)\
861,129,4,dolor,dolor,129,N,N,,C/V\.'C/V\
862,130,1,Et,et,130,Crd,Crd,et,/V\
863,130,2,confors,confors,130,N,N,,C/V\.'C/V\
864,130,3,tout,tout,130,Vfin,Vfin,tolir,C/V\
865,130,4,tote,tote,130,QIs,QIs,tout,'C/V\.C/(e)\
866,130,5,paor,paor,130,N,N,,C/(V)\.'/V\
867,130,6,.,.,130,Pnc,Pnc,,
868,131,1,Qui,qui,131,Qux,Qux,qui,C/V\
869,131,2,de,de,131,Pre,Pre,de,C/(e)\
870,131,3,cest,cest,131,Dem,Dem,cist,C/V\
871,131,4,monde,monde,131,N,N,,'C/V\.C/(e)\
872,131,5,a,a,131,Vfin,Vfin,avoir,/V\
873,131,6,meins,meins,131,Adv,Adv,moins,C/V\
874,131,7,de,de,131,Pre,Pre,de,C/(e)\
875,131,8,cure,cure,131,N,N,,'C/V\.C/(e)\
876,131,9,",",",",131,Pnc,Pnc,,
877,132,1,Cil,cil,132,Dem,Dem,cil,C/V\
878,132,2,est,est,132,Vfin,Vfin,être,/V\
879,132,3,de,de,132,Pre,Pre,de,C/(e)\
880,132,4,plus,plus,132,Adv,Adv,plus,C/V\
881,132,5,haute,haute,132,Adj,Adj,haut,'C/V\.C/(e)\
882,132,6,nature,nature,132,N,N,,C/V\.'C/V\.C/(e)\
883,132,7,.,.,132,Pnc,Pnc,,
884,133,1,L',l',133,Det,Det,le,C/\
885,133,2,enviex,enviex,133,Adj,Adj,,/V\.C/V\.'C/V\
886,133,3,senble,senble,133,Vfin,Vfin,sembler,'C/V\.C/(e)\
887,133,4,que,que,133,Sub,Sub,que,C/(e)\
888,133,5,li,li,133,Det,Det,le,C/V\
889,133,6,biens,biens,133,N,N,bien,C/V\
890,134,1,C',c',134,Sub,Sub,si3,C/\
891,134,2,om,om,134,Prn,Prn$,on,/V\
892,134,3,done,done,134,Vfin,Vfin,donner,'C/V\.C/(e)\
893,134,4,autrui,autrui,134,Adj,Adj,autrui,/V\.'C/V\
894,134,5,soit,soit,134,Vfin,Vfin,être,C/V\
895,134,6,li,li,134,Det,Det,le,C/V\
896,134,7,siens,siens,134,Adj,Adj,son4,C/V\
897,134,8,biens,biens,134,N,N,bien,C/V\
898,134,9,.,.,134,Pnc,Pnc,,
899,135,1,Qui,qui,135,Qux,Qux,qui,C/V\
900,135,2,de,de,135,Pre,Pre,de,C/(e)\
901,135,3,science,science,135,N,N,,C/V\.'C/V\.C/(e)\
902,135,4,se,se,135,Prn,Prn$$,se,C/(e)\
903,135,5,sorcuide,sorcuide,135,Vfin,Vfin,surcuider,C/V\.'C/V\.C/(e)\
904,136,1,De,de,136,Pre,Pre,de,C/(e)\
905,136,2,sapience,sapience,136,N,N,,C/V\.C/{V}\.'/V\.C/(e)\
906,136,3,son,son,136,Det,Det,son4,C/V\
907,136,4,sens,sens,136,N,N,,C/V\
908,136,5,vuide,vuide,136,Vfin,Vfin,,'C/V\.C/(e)\
909,136,6,;,;,136,Pnc,Pnc,,
