wd_id,line_id,linewd,word,lemma,lex_id,textlineid,syntag,syntag2,syllabified,ref
1647,256,7,autre,autre,autre,256,Adj,Adj,'/V\.C/(e)\,"Dolop, v. 256"
1648,256,8,seoit,seoir,seoit,256,Vfin,Vfin,C/(V)\.'/V\,"Dolop, v. 256"
1649,256,9,",",",",",",256,Pnc,Pnc,,"Dolop, v. 256"
1650,257,1,lor,leur,lor,257,Det,Det,C/V\,"Dolop, v. 257"
1651,257,2,viez,vieux,viez,257,Adj,Adj,C/V\,"Dolop, v. 257"
1652,257,3,avanture,aventure,avanture,257,N,N,/V\.C/V\.'C/V\.C/(e)\,"Dolop, v. 257"
1653,257,4,contoient,conter,contoient,257,Vfin,Vfin,C/V\.'C/V\./e\,"Dolop, v. 257"
1654,257,5,",",",",",",257,Pnc,Pnc,,"Dolop, v. 257"
1655,258,1,car,car,car,258,Crd,Crd,C/V\,"Dolop, v. 258"
1656,258,2,autre,autre,autre,258,Adj,Adj,'/V\.C/(e)\,"Dolop, v. 258"
1657,258,3,possance,puissance,possance,258,N,N,C/V\.'C/V\.C/(e)\,"Dolop, v. 258"
1658,258,4,n',ne,n',258,Neg,Neg$$,C/\,"Dolop, v. 258"
1659,258,5,avoient,avoir,avoient,258,Vfin,Vfin,/V\.'C/V\./e\,"Dolop, v. 258"
1660,259,1,fors,hors,fors,259,PrA,PrA,C/V\,"Dolop, v. 259"
1661,259,2,de,de,de,259,Pre,Pre,C/(e)\,"Dolop, v. 259"
1662,259,3,bien,bien,bien,259,Adv,Adv,C/V\,"Dolop, v. 259"
1663,259,4,bouvre,boire,bouvre,259,Vinf,Vinf,'C/V\.C/(e)\,"Dolop, v. 259"
1664,259,5,duremant,durement,duremant,259,Adv,Adv,C/V\.C/e\.'C/V\,"Dolop, v. 259"
1665,259,6,",",",",",",259,Pnc,Pnc,,"Dolop, v. 259"
1666,260,1,si,si,si,260,Adv,Adv,C/V\,"Dolop, v. 260"
1667,260,2,parloient,parler,parloient,260,Vfin,Vfin,C/V\.'C/V\./e\,"Dolop, v. 260"
1668,260,3,menüemant,menuement,menuemant,260,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,"Dolop, v. 260"
1669,260,4,.,.,.,260,Pnc,Pnc,,"Dolop, v. 260"
1670,261,1,Moult,moult,moult,261,QIs,QIs,C/V\,"Dolop, v. 261"
1671,261,2,tint,tenir,tint,261,Vfin,Vfin,C/V\,"Dolop, v. 261"
1672,261,3,Dolopathos,Dolopathos,dolopathos,261,N,N,C/V\.C/V\.C/V\.'C/V\,"Dolop, v. 261"
1673,261,4,sa,son,sa,261,Det,Det,C/V\,"Dolop, v. 261"
1674,261,5,terre,terre,terre,261,N,N,'C/V\.C/(e)\,"Dolop, v. 261"
1675,262,1,am,en,am,262,Pre,Pre,/V\,"Dolop, v. 262"
1676,262,2,pais,paix,pais,262,N,N,C/V\,"Dolop, v. 262"
1677,262,3,",",",",",",262,Pnc,Pnc,,"Dolop, v. 262"
1678,262,4,ke,que,ke,262,Sub,Sub,C/(e)\,"Dolop, v. 262"
1679,262,5,nulz,nul,nulz,262,QIs,QIs,C/V\,"Dolop, v. 262"
1680,262,6,ne,ne,ne,262,Neg,Neg$$,C/(e)\,"Dolop, v. 262"
1681,262,7,li,le,li,262,Prn,Prn$$,C/V\,"Dolop, v. 262"
1682,262,8,muit,mouvoir,muit,262,Vfin,Vfin,C/V\,"Dolop, v. 262"
1683,262,9,guere,guerre,guere,262,N,N,'C/V\.C/(e)\,"Dolop, v. 262"
1684,262,10,;,;,;,262,Pnc,Pnc,,"Dolop, v. 262"
1685,263,1,tuit,tout,tuit,263,QIs,QIs,C/V\,"Dolop, v. 263"
1686,263,2,estoient,être,estoient,263,Vfin,Vfin,/V\.'C/V\./e\,"Dolop, v. 263"
1687,263,3,sougit,sougit,sougit,263,N,N,C/V\.'C/V\,"Dolop, v. 263"
1688,263,4,a,à,a,263,Pre,Pre,/V\,"Dolop, v. 263"
1689,263,5,lui,lui,lui,263,Prn,Prn,C/V\,"Dolop, v. 263"
1690,263,6,",",",",",",263,Pnc,Pnc,,"Dolop, v. 263"
1691,264,1,nuns,nul,nuns,264,QIs,QIs,C/V\,"Dolop, v. 264"
1692,264,2,homs,homme,homs,264,N,N,/V\,"Dolop, v. 264"
1693,264,3,ne,ne,ne,264,Neg,Neg$$,C/(e)\,"Dolop, v. 264"
1694,264,4,li,le,li,264,Prn,Prn$$,C/V\,"Dolop, v. 264"
1695,264,5,faisoit,faire,faisoit,264,Vfin,Vfin,C/V\.'C/V\,"Dolop, v. 264"
1696,264,6,anui,ennui,anui,264,N,N,/V\.'C/V\,"Dolop, v. 264"
1697,264,7,.,.,.,264,Pnc,Pnc,,"Dolop, v. 264"
1698,265,1,Un,un,un,265,QIs,QIs,/V\,"Dolop, v. 265"
1699,265,2,jor,jour,jor,265,N,N,C/V\,"Dolop, v. 265"
1700,265,3,li,le,li,265,Det,Det,C/V\,"Dolop, v. 265"
1701,265,4,boins,bon,boins,265,Adj,Adj,C/V\,"Dolop, v. 265"
1702,265,5,rois,roi,rois,265,N,N,C/V\,"Dolop, v. 265"
1703,265,6,s',se,s',265,Prn,Prn$$,C/\,"Dolop, v. 265"
1704,265,7,avisait,aviser,avisait,265,Vfin,Vfin,/V\.C/V\.'C/V\,"Dolop, v. 265"
1705,265,8,",",",",",",265,Pnc,Pnc,,"Dolop, v. 265"
1706,266,1,de,de,de,266,Pre,Pre,C/(e)\,"Dolop, v. 266"
1707,266,2,bien,bien,bien,266,N,N,C/V\,"Dolop, v. 266"
1708,266,3,faire,faire,faire,266,Vinf,Vinf,'C/V\.C/(e)\,"Dolop, v. 266"
1709,266,4,se,se,se,266,Prn,Prn$$,C/(e)\,"Dolop, v. 266"
1710,266,5,pourpansait,pourpenser,pourpansait,266,Vfin,Vfin,C/V\.C/V\.'C/V\,"Dolop, v. 266"
1711,266,6,",",",",",",266,Pnc,Pnc,,"Dolop, v. 266"
1712,267,1,Car,car,car,267,Crd,Crd,C/V\,"Dolop, v. 267"
1713,267,2,bien,bien,bien,267,Adv,Adv,C/V\,"Dolop, v. 267"
1714,267,3,sot,savoir,sot,267,Vfin,Vfin,C/V\,"Dolop, v. 267"
1715,267,4,ke,que,ke,267,Sub,Sub,C/(e)\,"Dolop, v. 267"
1716,267,5,sui,son,sui,267,Det,Det,C/V\,"Dolop, v. 267"
1717,267,6,chivellier,chevalier,chivellier,267,N,N,C/V\.C/e\.'C/V\,"Dolop, v. 267"
1718,268,1,del,de.le,del,268,Pre+Det,Pre+Det,C/V\,"Dolop, v. 268"
1719,268,2,sejor,séjour,sejor,268,N,N,C/V\.'C/V\,"Dolop, v. 268"
1720,268,3,et,et,et,268,Crd,Crd,/V\,"Dolop, v. 268"
1721,268,4,del,de.le,del,268,Pre+Det,Pre+Det,C/V\,"Dolop, v. 268"
1722,268,5,donoier,donoyer,donoier,268,Vinf,Vinf,C/V\.C/V\.'C/V\,"Dolop, v. 268"
1723,269,1,estoient,être,estoient,269,Vfin,Vfin,/V\.'C/V\./e\,"Dolop, v. 269"
1724,269,2,lennier,lanier,lennier,269,Adj,Adj,C/V\.'C/V\,"Dolop, v. 269"
1725,269,3,devenui,devenir,devenui,269,Vpp,Vpp,C/V\.C/e\.'C/V\,"Dolop, v. 269"
1726,269,4,.,.,.,269,Pnc,Pnc,,"Dolop, v. 269"
1727,270,1,Ceu,ce,ceu,270,Prn,Prn,C/V\,"Dolop, v. 270"
1728,270,2,n',ne,n',270,Neg,Neg$$,C/\,"Dolop, v. 270"
1729,270,3,ait,avoir,ait,270,Vfin,Vfin,/V\,"Dolop, v. 270"
1730,270,4,il,il,il,270,Prn,Prn%,/V\,"Dolop, v. 270"
1731,270,5,mie,mie,mie,270,Neg,Neg,'C/V\./(e)\,"Dolop, v. 270"
1732,270,6,a,à,a,270,Pre,Pre,/V\,"Dolop, v. 270"
1733,270,7,gais,gai,gais,270,Adj,Adj,C/V\,"Dolop, v. 270"
1734,270,8,tenui,tenir,tenui,270,Vpp,Vpp,C/e\.'C/V\,"Dolop, v. 270"
1735,270,9,",",",",",",270,Pnc,Pnc,,"Dolop, v. 270"
1736,271,1,ains,ains,ains,271,Crd,Crd,/V\,"Dolop, v. 271"
1737,271,2,conmande,commander,conmande,271,Vfin,Vfin,C/V\.'C/V\.C/(e)\,"Dolop, v. 271"
1738,271,3,quitainne,quintaine,quitainne,271,N,N,C/V\.'C/V\.C/(e)\,"Dolop, v. 271"
1739,271,4,faire,faire,faire,271,Vinf,Vinf,'C/V\.C/(e)\,"Dolop, v. 271"
1740,271,5,;,;,;,271,Pnc,Pnc,,"Dolop, v. 271"
1741,272,1,amies,amie,amies,272,N,N,/V\.'C/V\./e\,"Dolop, v. 272"
1742,272,2,et,et,et,272,Crd,Crd,/V\,"Dolop, v. 272"
1743,272,3,chevalz,cheval,chevalz,272,N,N,C/V\.'C/V\,"Dolop, v. 272"
1744,272,4,fist,faire,fist,272,Vfin,Vfin,C/V\,"Dolop, v. 272"
1745,272,5,fors,hors,fors,272,PrA,PrA,C/V\,"Dolop, v. 272"
1746,272,6,traire,traire,traire,272,Vinf,Vinf,'C/V\.C/(e)\,"Dolop, v. 272"
1747,273,1,et,et,et,273,Crd,Crd,/V\,"Dolop, v. 273"
1748,273,2,fait,faire,fait,273,Vfin,Vfin,C/V\,"Dolop, v. 273"
1749,273,3,crïeir,crier,crieir,273,Vinf,Vinf,C/V\.'C/V\,"Dolop, v. 273"
1750,273,4,bohordeïz,behordis,bohordeiz,273,N,N,C/V\.C/V\.C/(V)\.'/V\,"Dolop, v. 273"
1751,273,5,:,:,:,273,Pnc,Pnc,,"Dolop, v. 273"
1752,274,1,la,là,la,274,Adv,Adv,C/V\,"Dolop, v. 274"
1753,274,2,veïssiez,voir,veissiez,274,Vfin,Vfin,C/(V)\./V\.'C/V\,"Dolop, v. 274"
1754,274,3,teil,tel,teil,274,Adj,Adj,C/V\,"Dolop, v. 274"
1755,274,4,colleïz,coleiz,colleiz,274,N,N,C/V\.C/(V)\.'/V\,"Dolop, v. 274"
1756,274,5,",",",",",",274,Pnc,Pnc,,"Dolop, v. 274"
1757,275,1,car,car,car,275,Crd,Crd,C/V\,"Dolop, v. 275"
1758,275,2,molt,moult,molt,275,QIs,QIs,C/V\,"Dolop, v. 275"
1759,275,3,riches,riche,riches,275,Adj,Adj,'C/V\.C/e\,"Dolop, v. 275"
1760,275,4,dons,don,dons,275,N,N,C/V\,"Dolop, v. 275"
1761,275,5,prometoit,promettre,prometoit,275,Vfin,Vfin,C/V\.C/e\.'C/V\,"Dolop, v. 275"
1762,276,1,celui,cil,celui,276,Dem,Dem,C/V\.'C/V\,"Dolop, v. 276"
1763,276,2,ke,que,ke,276,Qux,Qux,C/(e)\,"Dolop, v. 276"
1764,276,3,muelz,mieux,muelz,276,Adv,Adv,C/V\,"Dolop, v. 276"
1765,276,4,s',se,s',276,Prn,Prn$$,C/\,"Dolop, v. 276"
1766,276,5,entremetroit,entremettre,entremetroit,276,Vfin,Vfin,/V\.C/e\.C/e\.'C/V\,"Dolop, v. 276"
1767,276,6,",",",",",",276,Pnc,Pnc,,"Dolop, v. 276"
1768,277,1,et,et,et,277,Crd,Crd,/V\,"Dolop, v. 277"
1769,277,2,cil,cil,cil,277,Dem,Dem,C/V\,"Dolop, v. 277"
1770,277,3,molt,moult,molt,277,QIs,QIs,C/V\,"Dolop, v. 277"
1771,277,4,volentierz,volontiers,volentierz,277,Adv,Adv,C/V\.C/V\.'C/V\,"Dolop, v. 277"
1772,277,5,s',se,s',277,Prn,Prn$$,C/\,"Dolop, v. 277"
1773,277,6,en,en,en,277,Prn,Prn$$,/V\,"Dolop, v. 277"
1774,277,7,poinne,peiner,poinne,277,Vfin,Vfin,'C/V\.C/(e)\,"Dolop, v. 277"
1775,278,1,ke,que,ke,278,Sub,Sub,C/(e)\,"Dolop, v. 278"
1776,278,2,bien,bien,bien,278,Adv,Adv,C/V\,"Dolop, v. 278"
1777,278,3,seit,savoir,seit,278,Vfin,Vfin,C/V\,"Dolop, v. 278"
1778,278,4,ke,que,ke,278,Sub,Sub,C/(e)\,"Dolop, v. 278"
1779,278,5,saive,sage,saive,278,Adj,Adj,'C/V\.C/(e)\,"Dolop, v. 278"
1780,278,6,est,être,est,278,Vfin,Vfin,/V\,"Dolop, v. 278"
1781,278,7,sa,son,sa,278,Det,Det,C/V\,"Dolop, v. 278"
1782,278,8,poinne,peine,poinne,278,N,N,'C/V\.C/(e)\,"Dolop, v. 278"
1783,278,9,!,!,!,278,Pnc,Pnc,,"Dolop, v. 278"
1784,279,1,D',de,d',279,Pre,Pre,C/\,"Dolop, v. 279"
1785,279,2,une,un,une,279,QIs,QIs,'/V\.C/(e)\,"Dolop, v. 279"
1786,279,3,part,part,part,279,N,N,C/V\,"Dolop, v. 279"
1787,279,4,li,le,li,279,Det,Det,C/V\,"Dolop, v. 279"
1788,279,5,uns,un,uns,279,QIs,QIs,/V\,"Dolop, v. 279"
1789,279,6,behordoient,behorder,behordoient,279,Vfin,Vfin,C/V\.C/V\.'C/V\./e\,"Dolop, v. 279"
1790,279,7,",",",",",",279,Pnc,Pnc,,"Dolop, v. 279"
1791,280,1,li,le,li,280,Det,Det,C/V\,"Dolop, v. 280"
1792,280,2,autre,autre,autre,280,Adj,Adj,'/V\.C/(e)\,"Dolop, v. 280"
1793,280,3,la,le,la,280,Det,Det,C/V\,"Dolop, v. 280"
1794,280,4,piere,pierre,piere,280,N,N,'C/V\.C/(e)\,"Dolop, v. 280"
1795,280,5,getoient,jeter,getoient,280,Vfin,Vfin,C/V\.'C/V\./e\,"Dolop, v. 280"
1796,280,6,",",",",",",280,Pnc,Pnc,,"Dolop, v. 280"
1797,281,1,li,le,li,281,Det,Det,C/V\,"Dolop, v. 281"
1798,281,2,uns,un,uns,281,QIs,QIs,/V\,"Dolop, v. 281"
1799,281,3,corrent,courir,corrent,281,Vfin,Vfin,'C/V\.C/e\,"Dolop, v. 281"
1800,281,4,",",",",",",281,Pnc,Pnc,,"Dolop, v. 281"
1801,281,5,li,le,li,281,Det,Det,C/V\,"Dolop, v. 281"
1802,281,6,autre,autre,autre,281,Adj,Adj,'/V\.C/(e)\,"Dolop, v. 281"
1803,281,7,cellent,seller,cellent,281,Vfin,Vfin,'C/V\.C/e\,"Dolop, v. 281"
1804,281,8,",",",",",",281,Pnc,Pnc,,"Dolop, v. 281"
1805,282,1,de,de,de,282,Pre,Pre,C/(e)\,"Dolop, v. 282"
1806,282,2,bien,bien,bien,282,N,N,C/V\,"Dolop, v. 282"
1807,282,3,faire,faire,faire,282,Vinf,Vinf,'C/V\.C/(e)\,"Dolop, v. 282"
1808,282,4,tuit,tout,tuit,282,QIs,QIs,C/V\,"Dolop, v. 282"
1809,282,5,se,se,se,282,Prn,Prn$$,C/(e)\,"Dolop, v. 282"
1810,282,6,travellent,travailler,travellent,282,Vfin,Vfin,C/V\.'C/V\.C/e\,"Dolop, v. 282"
1811,282,7,.,.,.,282,Pnc,Pnc,,"Dolop, v. 282"
1812,283,1,Plus,plus,plus,283,Adv,Adv,C/V\,"Dolop, v. 283"
1813,283,2,en,en,en,283,Prn,Prn$$,/V\,"Dolop, v. 283"
1814,283,3,fisent,faire,fisent,283,Vfin,Vfin,'C/V\.C/e\,"Dolop, v. 283"
1815,283,4,ke,que,ke,283,Sub,Sub,C/(e)\,"Dolop, v. 283"
1816,283,5,je,je,je,283,Prn,Prn$,C/(e)\,"Dolop, v. 283"
1817,283,6,ne,ne,ne,283,Neg,Neg$$,C/(e)\,"Dolop, v. 283"
1818,283,7,di,dire,di,283,Vfin,Vfin,C/V\,"Dolop, v. 283"
1819,283,8,",",",",",",283,Pnc,Pnc,,"Dolop, v. 283"
1820,284,1,tuit,tout,tuit,284,QIs,QIs,C/V\,"Dolop, v. 284"
1821,284,2,devindrent,devenir,devindrent,284,Vfin,Vfin,C/V\.'C/V\.C/e\,"Dolop, v. 284"
1822,284,3,prous,preux,prous,284,Adj,Adj,C/V\,"Dolop, v. 284"
1823,284,4,et,et,et,284,Crd,Crd,/V\,"Dolop, v. 284"
1824,284,5,herdiz,hardi,herdiz,284,Adj,Adj,C/V\.'C/V\,"Dolop, v. 284"
1825,284,6,.,.,.,284,Pnc,Pnc,,"Dolop, v. 284"
1826,285,1,Maintenant,maintenant,maintenant,285,Adv,Adv,C/V\.C/e\.'C/V\,"Dolop, v. 285"
1827,285,2,ke,que,ke,285,Sub,Sub,C/(e)\,"Dolop, v. 285"
1828,285,3,s',se,s',285,Prn,Prn$$,C/\,"Dolop, v. 285"
1829,285,4,ot,avoir,ot,285,Vfin,Vfin,/V\,"Dolop, v. 285"
1830,285,5,atorneit,atourner,atorneit,285,Vpp,Vpp,/V\.C/V\.'C/V\,"Dolop, v. 285"
1831,285,6,",",",",",",285,Pnc,Pnc,,"Dolop, v. 285"
1832,286,1,par,par,par,286,Pre,Pre,C/V\,"Dolop, v. 286"
1833,286,2,ses,son,ses,286,Det,Det,C/V\,"Dolop, v. 286"
1834,286,3,citeiz,cité,citeiz,286,N,N,C/V\.'C/V\,"Dolop, v. 286"
1835,286,4,ait,avoir,ait,286,Vfin,Vfin,/V\,"Dolop, v. 286"
1836,286,5,ordeneit,ordonner,ordeneit,286,Vpp,Vpp,/V\.C/e\.'C/V\,"Dolop, v. 286"
1837,287,1,des,de.le,des,287,Pre+Det,Pre+Det,C/V\,"Dolop, v. 287"
1838,287,2,plus,plus,plus,287,Adv,Adv,C/V\,"Dolop, v. 287"
1839,287,3,saiges,sage,saiges,287,Adj,Adj,'C/V\.C/e\,"Dolop, v. 287"
1840,287,4,.XII.,douze,.xii.,287,QIs,QIs,'C/V\./(e)\,"Dolop, v. 287"
1841,287,5,signors,seigneur,signors,287,N,N,C/V\.'C/V\,"Dolop, v. 287"
1842,288,1,ausi,aussi,ausi,288,Adv,Adv,/V\.'C/V\,"Dolop, v. 288"
1843,288,2,con,comme,con,288,Sub,Sub,C/V\,"Dolop, v. 288"
1844,288,3,.XII.,douze,.xii.,288,QIs,QIs,'C/V\./(e)\,"Dolop, v. 288"
1845,288,4,signators,sénateur,signators,288,N,N,C/V\.C/V\.'C/V\,"Dolop, v. 288"
1846,288,5,",",",",",",288,Pnc,Pnc,,"Dolop, v. 288"
1847,289,1,ke,que,ke,289,Sub,Sub,C/(e)\,"Dolop, v. 289"
1848,289,2,lou,le,lou,289,Det,Det,C/V\,"Dolop, v. 289"
1849,289,3,païs,pays,païs,289,N,N,C/V\.'C/V\,"Dolop, v. 289"
1850,289,4,em,en,em,289,Pre,Pre,/V\,"Dolop, v. 289"
1851,289,5,pais,paix,pais,289,N,N,C/V\,"Dolop, v. 289"
1852,289,6,tenissent,tenir,tenissent,289,Vfin,Vfin,C/V\.'C/V\.C/e\,"Dolop, v. 289"
1853,290,1,et,et,et,290,Crd,Crd,/V\,"Dolop, v. 290"
1854,290,2,par,par,par,290,Pre,Pre,C/V\,"Dolop, v. 290"
1855,290,3,raison,raison,raison,290,N,N,C/V\.'C/V\,"Dolop, v. 290"
1856,290,4,les,le,les,290,Det,Det,C/V\,"Dolop, v. 290"
1857,290,5,drois,droit,drois,290,N,N,C/V\,"Dolop, v. 290"
1858,290,6,deïssent,dire,deissent,290,Vfin,Vfin,C/(V)\.'/V\.C/e\,"Dolop, v. 290"
1859,290,7,.,.,.,290,Pnc,Pnc,,"Dolop, v. 290"
1860,291,1,Ses,son,ses,291,Det,Det,C/V\,"Dolop, v. 291"
1861,291,2,gentis,gentil,gentis,291,Adj,Adj,C/V\.'C/V\,"Dolop, v. 291"
1862,291,3,homes,homme,homes,291,N,N,'/V\.C/e\,"Dolop, v. 291"
1863,291,4,honoroit,honorer,honoroit,291,Vfin,Vfin,/V\.C/V\.'C/V\,"Dolop, v. 291"
1864,292,1,selonc,selon,selonc,292,PrA,PrA,C/V\.'C/V\,"Dolop, v. 292"
1865,292,2,ceu,ce,ceu,292,Prn,Prn,C/V\,"Dolop, v. 292"
1866,292,3,ke,que,ke,292,Qux,Qux,C/(e)\,"Dolop, v. 292"
1867,292,4,chescuns,chacun,chescuns,292,QIs,QIs,C/V\.'C/V\,"Dolop, v. 292"
1868,292,5,estoit,être,estoit,292,Vfin,Vfin,/V\.'C/V\,"Dolop, v. 292"
1869,292,6,",",",",",",292,Pnc,Pnc,,"Dolop, v. 292"
1870,293,1,robes,robe,robes,293,N,N,'C/V\.C/e\,"Dolop, v. 293"
1871,293,2,lor,leur,lor,293,Prn,Prn$$,C/V\,"Dolop, v. 293"
1872,293,3,denoit,donner,denoit,293,Vfin,Vfin,C/V\.'C/V\,"Dolop, v. 293"
1873,293,4,et,et,et,293,Crd,Crd,/V\,"Dolop, v. 293"
1874,293,5,deniers,denier,deniers,293,N,N,C/V\.C/<V>\.'/V\,"Dolop, v. 293"
1875,294,1,et,et,et,294,Crd,Crd,/V\,"Dolop, v. 294"
1876,294,2,faisoit,faire,faisoit,294,Vfin,Vfin,C/V\.'C/V\,"Dolop, v. 294"
1877,294,3,lor,leur,lor,294,Det,Det,C/V\,"Dolop, v. 294"
1878,294,4,filz,fils,filz,294,N,N,C/V\,"Dolop, v. 294"
1879,294,5,chivellierz,chevalier,chivellierz,294,N,N,C/V\.C/e\.'C/V\,"Dolop, v. 294"
1880,294,6,.,.,.,294,Pnc,Pnc,,"Dolop, v. 294"
1881,295,1,Alz,à.le,alz,295,Pre+Det,Pre+Det,/V\,"Dolop, v. 295"
1882,295,2,deus,dieu,deus,295,N,N,C/V\,"Dolop, v. 295"
1883,295,3,fasoit,faire,fasoit,295,Vfin,Vfin,C/V\.'C/V\,"Dolop, v. 295"
1884,295,4,grant,grand,grant,295,Adj,Adj,C/V\,"Dolop, v. 295"
1885,295,5,saicrefices,sacrifice,saicrefices,295,N,N,C/V\.C/e\.'C/V\.C/e\,"Dolop, v. 295"
1886,295,6,",",",",",",295,Pnc,Pnc,,"Dolop, v. 295"
1887,296,1,temples,temple,temples,296,N,N,'C/V\.C/e\,"Dolop, v. 296"
1888,296,2,",",",",",",296,Pnc,Pnc,,"Dolop, v. 296"
1889,296,3,mostiers,moutier,mostiers,296,N,N,C/V\.'C/V\,"Dolop, v. 296"
1890,296,4,et,et,et,296,Crd,Crd,/V\,"Dolop, v. 296"
1891,296,5,edifices,édifice,edifices,296,N,N,/V\.C/e\.'C/V\.C/e\,"Dolop, v. 296"
1892,296,6,;,;,;,296,Pnc,Pnc,,"Dolop, v. 296"
1893,297,1,les,le,les,297,Det,Det,C/V\,"Dolop, v. 297"
1894,297,2,prevoires,provoire,prevoires,297,N,N,C/V\.'C/V\.C/e\,"Dolop, v. 297"
1895,297,3,portoit,porter,portoit,297,Vfin,Vfin,C/V\.'C/V\,"Dolop, v. 297"
1896,297,4,honor,honneur,honor,297,N,N,/V\.'C/V\,"Dolop, v. 297"
1897,297,5,.,.,.,297,Pnc,Pnc,,"Dolop, v. 297"
1898,298,1,De,de,de,298,Pre,Pre,C/(e)\,"Dolop, v. 298"
1899,298,2,Jesucrist,Jésus-Christ,jesucrist,298,N,N,C/V\.C/V\.'C/V\,"Dolop, v. 298"
1900,298,3,Nostre,notre,nostre,298,Det,Det,'C/V\.C/(e)\,"Dolop, v. 298"
1901,298,4,Signor,seigneur,signor,298,N,N,C/V\.'C/V\,"Dolop, v. 298"
1902,299,1,ne,ne,ne,299,Neg,Neg$$,C/(e)\,"Dolop, v. 299"
1903,299,2,savoit,savoir,savoit,299,Vfin,Vfin,C/V\.'C/V\,"Dolop, v. 299"
1904,299,3,il,il,il,299,Prn,Prn%,/V\,"Dolop, v. 299"
1905,299,4,ancor,encore,ancor,299,Adv,Adv,/V\.'C/V\,"Dolop, v. 299"
1906,299,5,niant,néant,niant,299,Prn,Prn,C/V\.'C/V\,"Dolop, v. 299"
1907,299,6,:,:,:,299,Pnc,Pnc,,"Dolop, v. 299"
1908,300,1,n',ne,n',300,Neg,Neg$$,C/\,"Dolop, v. 300"
1909,300,2,iert,être,iert,300,Vfin,Vfin,/V\,"Dolop, v. 300"
1910,300,3,ancor,encore,ancor,300,Adv,Adv,/V\.'C/V\,"Dolop, v. 300"
1911,300,4,neiz,naître,neiz,300,Vpp,Vpp,C/V\,"Dolop, v. 300"
1912,300,5,am,en,am,300,Pre,Pre,/V\,"Dolop, v. 300"
1913,300,6,Beliant,Bethléem,beliant,300,N,N,C/V\.C/V\.'C/V\,"Dolop, v. 300"
1914,300,7,",",",",",",300,Pnc,Pnc,,"Dolop, v. 300"
1915,301,1,mais,mais,mais,301,Crd,Crd,C/V\,"Dolop, v. 301"
1916,301,2,por,pour,por,301,Pre,Pre,C/V\,"Dolop, v. 301"
1917,301,3,nostre,notre,nostre,301,Det,Det,'C/V\.C/(e)\,"Dolop, v. 301"
1918,301,4,redemption,rédemption,redemption,301,N,N,C/V\.C/V\.C/{V}\.'/V\,"Dolop, v. 301"
1919,302,1,prist,prendre,prist,302,Vfin,Vfin,C/V\,"Dolop, v. 302"
1920,302,2,il,il,il,302,Prn,Prn%,/V\,"Dolop, v. 302"
1921,302,3,puis,puis,puis,302,PrA,PrA,C/V\,"Dolop, v. 302"
1922,302,4,incarnation,incarnation,incarnation,302,N,N,/V\.C/V\.C/V\.C/{V}\.'/V\,"Dolop, v. 302"
1923,302,5,",",",",",",302,Pnc,Pnc,,"Dolop, v. 302"
1924,303,1,puis,puis,puis,303,PrA,PrA,C/V\,"Dolop, v. 303"
1925,303,2,fut,être,fut,303,Vfin,Vfin,C/V\,"Dolop, v. 303"
1926,303,3,il,il,il,303,Prn,Prn%,/V\,"Dolop, v. 303"
1927,303,4,de,de,de,303,Pre,Pre,C/(e)\,"Dolop, v. 303"
1928,303,5,la,le,la,303,Det,Det,C/V\,"Dolop, v. 303"
1929,303,6,Vierge,vierge,vierge,303,Adj,Adj,'C/V\.C/(e)\,"Dolop, v. 303"
1930,303,7,neiz,naître,neiz,303,Vpp,Vpp,C/V\,"Dolop, v. 303"
1931,304,1,et,et,et,304,Crd,Crd,/V\,"Dolop, v. 304"
1932,304,2,puis,puis,puis,304,PrA,PrA,C/V\,"Dolop, v. 304"
1933,304,3,fut,être,fut,304,Vfin,Vfin,C/V\,"Dolop, v. 304"
1934,304,4,il,il,il,304,Prn,Prn%,/V\,"Dolop, v. 304"
1935,304,5,en,en,en,304,Pre,Pre,/V\,"Dolop, v. 304"
1936,304,6,crois,croix,crois,304,N,N,C/V\,"Dolop, v. 304"
1937,304,7,peneiz,peiner,peneiz,304,Vpp,Vpp,C/V\.'C/V\,"Dolop, v. 304"
1938,304,8,.,.,.,304,Pnc,Pnc,,"Dolop, v. 304"
1939,305,1,Riches,riche,riches,305,Adj,Adj,'C/V\.C/e\,"Dolop, v. 305"
1940,305,2,",",",",",",305,Pnc,Pnc,,"Dolop, v. 305"
1941,305,3,povres,pauvre,povres,305,Adj,Adj,'C/V\.C/e\,"Dolop, v. 305"
1942,305,4,",",",",",",305,Pnc,Pnc,,"Dolop, v. 305"
1943,305,5,grans,grand,grans,305,Adj,Adj,C/V\,"Dolop, v. 305"
1944,305,6,et,et,et,305,Crd,Crd,/V\,"Dolop, v. 305"
1945,305,7,menuis,menu,menuis,305,Adj,Adj,C/V\.'C/V\,"Dolop, v. 305"
1946,305,8,",",",",",",305,Pnc,Pnc,,"Dolop, v. 305"
1947,306,1,homes,homme,homes,306,N,N,'/V\.C/e\,"Dolop, v. 306"
1948,306,2,",",",",",",306,Pnc,Pnc,,"Dolop, v. 306"
1949,306,3,femes,femme,femes,306,N,N,'C/V\.C/e\,"Dolop, v. 306"
1950,306,4,",",",",",",306,Pnc,Pnc,,"Dolop, v. 306"
