wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified
85,12,5,",",",",12,Pnc,Pnc,,
86,13,1,car,car,13,Crd,Crd,car,C/V\
87,13,2,",",",",13,Pnc,Pnc,,
88,13,3,selon,selon,13,PrA,PrA,selon,C/V\.'C/V\
89,13,4,commune,commune,13,Adj,Adj,,C/V\.'C/V\.C/(e)\
90,13,5,opinion,opinion,13,N,N,,/V\.C/V\.C/{V}\.'/V\
91,13,6,",",",",13,Pnc,Pnc,,
92,14,1,tousjours,tousjours,14,Adv,Adv,toujours,C/V\.'C/V\
93,14,2,prier,prier,14,Vinf,Vinf,prier,C/V\.'C/V\
94,14,3,n',n',14,Neg,Neg$$,ne1,C/\
95,14,4,est,est,14,Vfin,Vfin,être1|ester,/V\
96,14,5,pas,pas,14,Neg,Neg,pas1,C/V\
97,14,6,necessité,necessité,14,N,N,,C/V\.C/V\.C/V\.'C/V\
98,14,7,",",",",14,Pnc,Pnc,,
99,15,1,mais,mais,15,Crd,Crd,mais1,C/V\
100,15,2,passer,passer,15,Vinf,Vinf,passer,C/V\.'C/V\
101,15,3,temps,temps,15,N,N,,C/V\
102,15,4,en,en,15,Pre,Pre,en1,/V\
103,15,5,bonne,bonne,15,Adj,Adj,bon,'C/V\.C/(e)\
104,15,6,operation,operation,15,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\
105,16,1,et,et,16,Crd,Crd,et,/V\
106,16,2,eschever,eschever,16,Vinf,Vinf,esquiver,/V\.C/e\.'C/V\
107,16,3,du,du,16,Pre+Det,Pre+Det,de+le,C/V\
108,16,4,tout,tout,16,QIs,QIs,tout,C/V\
109,16,5,oysiveté,oysiveté,16,N,N,,/V\.C/V\.C/e\.'C/V\
110,16,6,.,.,16,Pnc,Pnc,,
111,17,1,yci,yci,17,Adv,Adv,ici,/V\.'C/V\
112,17,2,pourra,pourra,17,Vfin,Vfin,pouvoir2,C/V\.'C/V\
113,17,3,vostre,vostre,17,Det,Det,votre,'C/V\.C/(e)\
114,17,4,royale,royale,17,Adj,Adj,,C/V\.'C/V\.C/(e)\
115,17,5,majesté,majesté,17,N,N,,C/V\.C/V\.'C/V\
116,18,1,en,en,18,Pre,Pre,en1,/V\
117,18,2,lisant,lisant,18,Vprs,Vprs,lire,C/V\.'C/V\
118,18,3,par,par,18,Pre,Pre,par1,C/V\
119,18,4,maniere,maniere,18,N,N,,C/V\.'C/V\.C/(e)\
120,18,5,d',d',18,Pre,Pre,de,C/\
121,18,6,occupacion,occupacion,18,N,N,,/V\.C/V\.C/V\.C/{V}\.'/V\
122,18,7,",",",",18,Pnc,Pnc,,
123,19,1,prendre,prendre,19,Vinf,Vinf,prendre,'C/V\.C/(e)\
124,19,2,soulas,soulas,19,N,N,,C/V\.'C/V\
125,19,3,et,et,19,Crd,Crd,et,/V\
126,19,4,aucune,aucune,19,QIs,QIs,aucun,/V\.'C/V\.C/(e)\
127,19,5,felicité,felicité,19,N,N,,C/V\.C/V\.C/V\.'C/V\
128,19,6,",",",",19,Pnc,Pnc,,
129,20,1,voyant,voyant,20,Vprs,Vprs,voir1,C/V\.'C/V\
130,20,2,d',d',20,Pre,Pre,de,C/\
131,20,3,amours,amours,20,N,N,,/V\.'C/V\
132,20,4,la,la,20,Det,Det,le,C/V\
133,20,5,condition,condition,20,N,N,,C/V\.C/V\.C/{V}\.'/V\
134,20,6,",",",",20,Pnc,Pnc,,
135,21,1,l',l',21,Det,Det,le,C/\
136,21,2,orrible,orrible,21,Adj,Adj,,/V\.'C/V\.C/(e)\
137,21,3,peine,peine,21,N,N,,'C/V\.C/(e)\
138,21,4,et,et,21,Crd,Crd,et,/V\
139,21,5,la,la,21,Det,Det,le,C/V\
140,21,6,tribulation,tribulation,21,N,N,,C/V\.C/V\.C/V\.C/{V}\.'/V\
141,21,7,",",",",21,Pnc,Pnc,,
142,22,1,les,les,22,Det,Det,le,C/V\
143,22,2,perils,perils,22,N,N,,C/V\.'C/V\
144,22,3,et,et,22,Crd,Crd,et,/V\
145,22,4,forfaiz,forfaiz,22,N,N,,C/V\.'C/V\
146,22,5,maleureux,maleureux,22,Adj,Adj,,C/V\.C/(V)\./V\.'C/V\
147,23,1,et,et,23,Crd,Crd,et,/V\
148,23,2,aussi,aussi,23,Adv,Adv,aussi,/V\.'C/V\
149,23,3,la,la,23,Det,Det,le,C/V\
150,23,4,misere,misere,23,N,N,,C/V\.'C/V\.C/(e)\
151,23,5,et,et,23,Crd,Crd,et,/V\
152,23,6,affliction,affliction,23,N,N,,/V\.C/V\.C/{V}\.'/V\
153,24,1,que,que,24,Qux,Qux,que,C/(e)\
154,24,2,ont,ont,24,Vfin,Vfin,avoir1,/V\
155,24,3,souvent,souvent,24,Adv,Adv,souvent,C/V\.'C/V\
156,24,4,les,les,24,Det,Det,le,C/V\
157,24,5,povres,povres,24,Adj,Adj,pauvre,'C/V\.C/e\
158,24,6,amoureux,amoureux,24,Adj,Adj,,/V\.C/V\.'C/V\
159,24,7,.,.,24,Pnc,Pnc,,
160,25,1,prince,prince,25,N,N,,'C/V\.C/(e)\
161,25,2,souverain,souverain,25,Adj,Adj,,C/V\.C/e\.'C/V\
162,25,3,",",",",25,Pnc,Pnc,,
163,25,4,par,par,25,Pre,Pre,par1,C/V\
164,25,5,ta,ta,25,Det,Det,ton2,C/V\
165,25,6,benignité,benignité,25,N,N,,C/V\.C/V\.C/V\.'C/V\
166,26,1,aux,aux,26,Pre+Det,Pre+Det,à+le,/V\
167,26,2,povres,povres,26,Adj,Adj,pauvre,'C/V\.C/e\
168,26,3,amans,amans,26,Vprs,Vprs,aimer,/V\.'C/V\
169,26,4,donne,donne,26,Vfin,Vfin,donner,'C/V\.C/(e)\
170,26,5,leur,leur,26,Det,Det,leur2,C/V\
171,26,6,allegence,allegence,26,N,N,,/V\.C/V\.'C/V\.C/(e)\
172,27,1,sur,sur,27,PrA,PrA,sur,C/V\
173,27,2,tous,tous,27,QIs,QIs,tout,C/V\
174,27,3,entretien,entretien,27,N,N,,/V\.C/e\.C/{V}\.'/V\
175,27,4,en,en,27,Pre,Pre,en1,/V\
176,27,5,prosperité,prosperité,27,N,N,,C/V\.C/V\.C/V\.'C/V\
177,27,6,",",",",27,Pnc,Pnc,,
178,28,1,charles,charles,28,N,N,,'C/V\.C/e\
179,28,2,viii,viii,28,QIs,QIs,8,C/V\
180,28,3,",",",",28,Pnc,Pnc,,
181,28,4,trescrestien,trescrestien,28,Adj,Adj,,C/V\.C/V\.C/{V}\.'/V\
182,28,5,roy,roy,28,N,N,,C/V\
183,28,6,de,de,28,Pre,Pre,de,C/(e)\
184,28,7,france,france,28,N,N,,'C/V\.C/(e)\
185,28,8,.,.,28,Pnc,Pnc,,
186,29,1,chascun,chascun,29,QIs,QIs,chacun,C/V\.'C/V\
187,29,2,peut,peut,29,Vfin,Vfin,pouvoir2,C/V\
188,29,3,bien,bien,29,Adv,Adv,bien,C/V\
189,29,4,facilement,facilement,29,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\
190,29,5,sçavoir,sçavoir,29,Vinf,Vinf,savoir,C/V\.'C/V\
191,29,6,",",",",29,Pnc,Pnc,,
192,30,1,car,car,30,Crd,Crd,car,C/V\
193,30,2,c',c',30,Prn,Prn,ce1,C/\
194,30,3,est,est,30,Vfin,Vfin,être1|ester,/V\
195,30,4,chose,chose,30,N,N,,'C/V\.C/(e)\
196,30,5,presque,presque,30,Adv,Adv,presque,'C/V\.C/(e)\
197,30,6,par,par,30,Pre,Pre,par1,C/V\
198,30,7,tout,tout,30,QIs,QIs,tout,C/V\
199,30,8,commune,commune,30,Adj,Adj,,C/V\.'C/V\.C/(e)\
200,30,9,",",",",30,Pnc,Pnc,,
201,31,1,comme,comme,31,Sub,Sub,comme,'C/V\.C/(e)\
202,31,2,l',l',31,Det,Det,le,C/\
203,31,3,empereur,empereur,31,N,N,,/V\.C/V\.C/(V)\.'/V\
204,31,4,sigismundus,sigismundus,31,N,N,,C/V\.C/V\.C/V\.'C/V\
205,31,5,",",",",31,Pnc,Pnc,,
206,31,6,pourvoir,pourvoir,31,Vinf,Vinf,pourvoir,C/V\.'C/V\
207,32,1,victorieux,victorieux,32,Adj,Adj,,C/V\.C/V\.C/{V}\.'/V\
208,32,2,par,par,32,Pre,Pre,par1,C/V\
209,32,3,le,le,32,Det,Det,le,C/(e)\
210,32,4,don,don,32,N,N,,C/V\
211,32,5,de,de,32,Pre,Pre,de,C/(e)\
212,32,6,fortune,fortune,32,N,N,,C/V\.'C/V\.C/(e)\
213,32,7,",",",",32,Pnc,Pnc,,
214,33,1,en,en,33,Pre,Pre,en1,/V\
215,33,2,la,la,33,Det,Det,le,C/V\
216,33,3,cité,cité,33,N,N,,C/V\.'C/V\
217,33,4,",",",",33,Pnc,Pnc,,
218,33,5,dont,dont,33,Qux,Qux,dont,C/V\
219,33,6,je,je,33,Prn,Prn$,1ps,C/(e)\
220,33,7,suis,suis,33,Vfin,Vfin,être1|ester,C/V\
221,33,8,opportune,opportune,33,Adj,Adj,,/V\.C/V\.'C/V\.C/(e)\
222,33,9,",",",",33,Pnc,Pnc,,
223,34,1,de,de,34,Pre,Pre,de,C/(e)\
224,34,2,senes,senes,34,Adj,Adj,,C/V\.'C/V\
225,34,3,fut,fut,34,Vfin,Vfin,être1|ester,C/V\
226,34,4,recueilly,recueilly,34,Vpp,Vpp,recueillir,C/V\.C/V\.'C/V\
227,34,5,noblement,noblement,34,Adv,Adv,,C/V\.C/e\.'C/V\
228,34,6,.,.,34,Pnc,Pnc,,
229,35,1,lors,lors,35,Adv,Adv,lors,C/V\
230,35,2,se,se,35,Prn,Prn$$,soi,C/(e)\
231,35,3,loua,loua,35,Vfin,Vfin,louer,C/V\.'C/V\
232,35,4,sur,sur,35,PrA,PrA,sur,C/V\
233,35,5,toutes,toutes,35,QIs,QIs,tout,'C/V\.C/e\
234,35,6,cités,cités,35,N,N,,C/V\.'C/V\
235,35,7,de,de,35,Pre,Pre,de,C/(e)\
236,35,8,une,une,35,QIs,QIs,un,'/V\.C/(e)\
237,36,1,qui,qui,36,Qux,Qux,qui,C/V\
238,36,2,le,le,36,Prn,Prn$$,3p,C/(e)\
239,36,3,receut,receut,36,Vfin,Vfin,recevoir,C/V\.'C/V\
240,36,4,treshonnorablement,treshonnorablement,36,Adv,Adv,,C/V\.C/V\.C/V\.C/V\.C/e\.'C/V\
241,36,5,.,.,36,Pnc,Pnc,,
242,37,1,pres,pres,37,PrA,PrA,près,C/V\
243,37,2,l',l',37,Det,Det,le,C/\
244,37,3,eglise,eglise,37,N,N,,/V\.'C/V\.C/(e)\
245,37,4,saincte,saincte,37,Adj,Adj,saint,'C/V\.C/(e)\
246,37,5,marthe,marthe,37,N,N,,'C/V\.C/(e)\
247,37,6,on,on,37,Prn,Prn$,on,/V\
248,37,7,dressa,dressa,37,Vfin,Vfin,,C/V\.'C/V\
249,38,1,sur,sur,38,PrA,PrA,sur,C/V\
250,38,2,la,la,38,Det,Det,le,C/V\
251,38,3,rue,rue,38,N,N,,'C/V\./(e)\
252,38,4,qui,qui,38,Qux,Qux,qui,C/V\
253,38,5,maine,maine,38,Vfin,Vfin,mener,'C/V\.C/(e)\
254,38,6,proprement,proprement,38,Adv,Adv,,C/V\.C/e\.'C/V\
255,39,1,vers,vers,39,Pre,Pre,vers2,C/V\
256,39,2,la,la,39,Det,Det,le,C/V\
257,39,3,porte,porte,39,N,N,,'C/V\.C/(e)\
258,39,4,estroicte,estroicte,39,Adj,Adj,,/V\.'C/V\.C/(e)\
259,39,5,",",",",39,Pnc,Pnc,,
260,39,6,des,des,39,Pre,Pre,dès,C/V\
261,39,7,pieça,pieça,39,Adv,Adv,pieça,C/V\.'C/V\
262,40,1,ainsi,ainsi,40,Adv,Adv,ainsi,/V\.'C/V\
263,40,2,dicte,dicte,40,Vpp,Vpp,dire,'C/V\.C/(e)\
264,40,3,",",",",40,Pnc,Pnc,,
265,40,4,ung,ung,40,QIs,QIs,un,/V\
266,40,5,palais,palais,40,N,N,,C/V\.'C/V\
267,40,6,;,;,40,Pnc,Pnc,,
268,40,7,richement,richement,40,Adv,Adv,,C/V\.C/e\.'C/V\
269,41,1,acoutré,acoutré,41,Vpp,Vpp,,/V\.C/V\.'C/V\
270,41,2,fut,fut,41,Vfin,Vfin,être1|ester,C/V\
271,41,3,",",",",41,Pnc,Pnc,,
272,41,4,moult,moult,41,QIs,QIs,moult,C/V\
273,41,5,honnorablement,honnorablement,41,Adv,Adv,,/V\.C/V\.C/V\.C/e\.'C/V\
274,41,6,",",",",41,Pnc,Pnc,,
275,42,1,ainsi,ainsi,42,Adv,Adv,ainsi,/V\.'C/V\
276,42,2,que,que,42,Sub,Sub,que,C/(e)\
277,42,3,affiert,affiert,42,Vfin,Vfin,afférir,/V\.'C/V\
278,42,4,a,a,42,Pre,Pre,à,/V\
279,42,5,si,si,42,Adv,Adv,si4,C/V\
280,42,6,noble,noble,42,Adj,Adj,noble,'C/V\.C/(e)\
281,42,7,empereur,empereur,42,N,N,,/V\.C/V\.C/(V)\.'/V\
282,42,8,",",",",42,Pnc,Pnc,,
283,43,1,on,on,43,Prn,Prn$,on,/V\
284,43,2,ne,ne,43,Neg,Neg$$,ne1,C/(e)\
285,43,3,savroit,savroit,43,Vfin,Vfin,savoir,C/V\.'C/V\
286,43,4,narrer,narrer,43,Vinf,Vinf,,C/V\.'C/V\
287,43,5,entierement,entierement,43,Adv,Adv,,/V\.C/V\.C/e\.'C/V\
288,44,1,de,de,44,Pre,Pre,de,C/(e)\
289,44,2,ce,ce,44,Dem,Dem,cist,C/(e)\
290,44,3,palays,palays,44,N,N,,C/V\.'C/V\
291,44,4,le,le,44,Det,Det,le,C/(e)\
292,44,5,triumphe,triumphe,44,N,N,,C/V\.'C/V\.C/(e)\
293,44,6,et,et,44,Crd,Crd,et,/V\
294,44,7,honneur,honneur,44,N,N,,/V\.'C/V\
295,44,8,.,.,44,Pnc,Pnc,,
296,45,1,quant,quant,45,Sub,Sub,quand,C/V\
297,45,2,l',l',45,Det,Det,le,C/\
298,45,3,empereur,empereur,45,N,N,,/V\.C/V\.C/(V)\.'/V\
299,45,4,cesar,cesar,45,N,N,,C/V\.'C/V\
300,45,5,arrivé,arrivé,45,Vpp,Vpp,arriver,/V\.C/V\.'C/V\
301,45,6,fut,fut,45,Vfin,Vfin,être1|ester,C/V\
302,46,1,au,au,46,Pre+Det,Pre+Det,à+le,/V\
303,46,2,lieu,lieu,46,N,N,,C/V\
304,46,3,si,si,46,Adv,Adv,si4,C/V\
305,46,4,bien,bien,46,Adv,Adv,bien,C/V\
306,46,5,paré,paré,46,Vpp,Vpp,parer,C/V\.'C/V\
307,46,6,que,que,46,Sub,Sub,que,C/(e)\
308,46,7,rien,rien,46,N,N,rien,C/V\
309,46,8,n',n',46,Neg,Neg$$,ne1,C/\
310,46,9,y,y,46,Prn,Prn$$,y,/V\
311,46,10,fault,fault,46,Vfin,Vfin,faillir,C/V\
312,46,11,",",",",46,Pnc,Pnc,,
313,47,1,sa,sa,47,Det,Det,son4,C/V\
314,47,2,majesté,majesté,47,N,N,,C/V\.C/V\.'C/V\
315,47,3,au,au,47,Pre+Det,Pre+Det,à+le,/V\
316,47,4,devant,devant,47,PrA,PrA,devant,C/V\.'C/V\
317,47,5,de,de,47,Pre,Pre,de,C/(e)\
318,47,6,luy,luy,47,Prn,Prn,3p,C/V\
319,47,7,eut,eut,47,Vfin,Vfin,avoir1,/V\
320,48,1,quatre,quatre,48,QIs,QIs,4,'C/V\.C/(e)\
321,48,2,dames,dames,48,N,N,,'C/V\.C/e\
322,48,3,de,de,48,Pre,Pre,de,C/(e)\
323,48,4,noble,noble,48,Adj,Adj,noble,'C/V\.C/(e)\
324,48,5,estat,estat,48,N,N,,/V\.'C/V\
325,48,6,et,et,48,Crd,Crd,et,/V\
326,48,7,hault,hault,48,Adj,Adj,haut,C/V\
327,48,8,",",",",48,Pnc,Pnc,,
328,49,1,gentes,gentes,49,Adj,Adj,gent2,'C/V\.C/e\
329,49,2,de,de,49,Pre,Pre,de,C/(e)\
330,49,3,corps,corps,49,N,N,,C/V\
331,49,4,",",",",49,Pnc,Pnc,,
332,49,5,parees,parees,49,Vpp,Vpp,parer,C/V\.'C/V\./e\
333,49,6,sans,sans,49,Pre,Pre,sans,C/V\
334,49,7,nul,nul,49,QIs,QIs,nul,C/V\
335,49,8,deffault,deffault,49,N,N,,C/V\.'C/V\
336,50,1,a,a,50,Pre,Pre,à,/V\
337,50,2,la,la,50,Det,Det,le,C/V\
338,50,3,gorre,gorre,50,N,N,,'C/V\.C/(e)\
339,50,4,et,et,50,Crd,Crd,et,/V\
340,50,5,plus,plus,50,Adv,Adv,plus,C/V\
341,50,6,que,que,50,Sub,Sub,que,C/(e)\
342,50,7,grant,grant,50,Adj,Adj,grand,C/V\
343,50,8,possible,possible,50,Adj,Adj,,C/V\.'C/V\.C/(e)\
344,50,9,;,;,50,Pnc,Pnc,,
345,51,1,de,de,51,Pre,Pre,de,C/(e)\
346,51,2,grant,grant,51,Adj,Adj,grand,C/V\
347,51,3,joye,joye,51,N,N,,'C/V\./(e)\
348,51,4,tout,tout,51,QIs,QIs,tout,C/V\
349,51,5,le,le,51,Det,Det,le,C/(e)\
350,51,6,cueur,cueur,51,N,N,,C/V\
351,51,7,luy,luy,51,Prn,Prn$$,3p,C/V\
352,51,8,tressault,tressault,51,Vfin,Vfin,tressauter,C/V\.'C/V\
353,51,9,",",",",51,Pnc,Pnc,,
354,52,1,quant,quant,52,Sub,Sub,quand,C/V\
355,52,2,aperçoit,aperçoit,52,Vfin,Vfin,apercevoir,/V\.C/V\.'C/V\
356,52,3,chose,chose,52,N,N,,'C/V\.C/(e)\
357,52,4,a,a,52,Pre,Pre,à,/V\
358,52,5,dire,dire,52,Vinf,Vinf,dire,'C/V\.C/(e)\
359,52,6,impossible,impossible,52,Adj,Adj,,/V\.C/V\.'C/V\.C/(e)\
360,52,7,.,.,52,Pnc,Pnc,,
361,53,1,se,se,53,Sub,Sub,si3,C/(e)\
362,53,2,les,les,53,Det,Det,le,C/V\
363,53,3,dames,dames,53,N,N,,'C/V\.C/e\
364,53,4,n',n',53,Neg,Neg$$,ne1,C/\
365,53,5,eussent,eussent,53,Vfin,Vfin,avoir1,/(V)\.'/V\.C/e\
366,53,6,esté,esté,53,Vpp,Vpp,être1|ester,/V\.'C/V\
367,53,7,que,que,53,Sub,Sub,que,C/(e)\
368,53,8,trois,trois,53,QIs,QIs,3,C/V\
369,53,9,",",",",53,Pnc,Pnc,,
370,54,1,licitement,licitement,54,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\
371,54,2,on,on,54,Prn,Prn$,on,/V\
372,54,3,eust,eust,54,Vfin,Vfin,avoir1,/(V)\.'/V\
373,54,4,peu,peu,54,Vpp,Vpp,pouvoir2,C/V\
374,54,5,dire,dire,54,Vinf,Vinf,dire,'C/V\.C/(e)\
375,54,6,d',d',54,Pre,Pre,de,C/\
376,54,7,elles,elles,54,Prn,Prn,3p,'/V\.C/e\
377,54,8,:,:,54,Pnc,Pnc,,
378,55,1,vecy,vecy,55,NVP,NVP,voici,C/V\.'C/V\
379,55,2,les,les,55,Det,Det,le,C/V\
380,55,3,trois,trois,55,QIs,QIs,3,C/V\
381,55,4,deesses,deesses,55,N,N,,C/V\.'C/V\.C/e\
382,55,5,affin,affin,55,Adv,Adv,afin,/V\.'C/V\
383,55,6,chois,chois,55,Vpp,Vpp,choir,C/V\
384,55,7,",",",",55,Pnc,Pnc,,
385,56,1,que,que,56,Qux,Qux,que,C/(e)\
386,56,2,paris,paris,56,N,N,,C/V\.'C/V\
387,56,3,vit,vit,56,Vfin,Vfin,voir1,C/V\
388,56,4,quant,quant,56,Sub,Sub,quand,C/V\
389,56,5,vist,vist,56,Vfin,Vfin,voir1,C/V\
390,56,6,les,les,56,Det,Det,le,C/V\
391,56,7,tresbelles,tresbelles,56,Adj,Adj,,C/V\.'C/V\.C/e\
392,56,8,",",",",56,Pnc,Pnc,,
393,57,1,dame,dame,57,N,N,,'C/V\.C/(e)\
394,57,2,juno,juno,57,N,N,,C/V\.'C/V\
395,57,3,",",",",57,Pnc,Pnc,,
396,57,4,pallas,pallas,57,N,N,,C/V\.'C/V\
397,57,5,et,et,57,Crd,Crd,et,/V\
398,57,6,avecques,avecques,57,PrA,PrA,avec,/V\.'C/V\.C/e\
399,57,7,elles,elles,57,Prn,Prn,3p,'/V\.C/e\
400,58,1,il,il,58,Prn,Prn$,3p,/V\
401,58,2,vit,vit,58,Vfin,Vfin,voir1,C/V\
402,58,3,venus,venus,58,N,N,,C/V\.'C/V\
403,58,4,",",",",58,Pnc,Pnc,,
404,58,5,qui,qui,58,Qux,Qux,qui,C/V\
405,58,6,sur,sur,58,PrA,PrA,sur,C/V\
406,58,7,toutes,toutes,58,QIs,QIs,tout,'C/V\.C/e\
407,58,8,luy,luy,58,Prn,Prn$$,3p,C/V\
408,58,9,pleut,pleut,58,Vfin,Vfin,plaire,C/V\
409,58,10,.,.,58,Pnc,Pnc,,
410,59,1,sigismundus,sigismundus,59,N,N,,C/V\.C/V\.C/V\.'C/V\
411,59,2,n',n',59,Neg,Neg$$,ne1,C/\
412,59,3,eust,eust,59,Vfin,Vfin,avoir1,/(V)\.'/V\
413,59,4,eu,eu,59,Vpp,Vpp,avoir1,/(V)\.'/V\
414,59,5,joyes,joyes,59,N,N,,'C/V\./e\
415,59,6,moins,moins,59,Adv,Adv,moins,C/V\
416,59,7,par,par,59,Pre,Pre,par1,C/V\
417,59,8,elles,elles,59,Prn,Prn,3p,'/V\.C/e\
418,59,9,.,.,59,Pnc,Pnc,,
419,60,1,en,en,60,Pre,Pre,en1,/V\
420,60,2,les,les,60,Prn,Prn$$,3p,C/V\
421,60,3,voyant,voyant,60,Vprs,Vprs,voir1,C/V\.'C/V\
422,60,4,",",",",60,Pnc,Pnc,,
423,60,5,que,que,60,Sub,Sub,que,C/(e)\
424,60,6,des,des,60,Pre+Det,Pre+Det,de+le,C/V\
425,60,7,quatre,quatre,60,QIs,QIs,4,'C/V\.C/(e)\
426,60,8,lors,lors,60,Adv,Adv,lors,C/V\
